ax,ay,az,fx,fy,fz,tx,ty,tz,t
-0.00749196,-1.00028,0.0905539,-0.101353,-0.885513,9.68697,0.000727497,2.02484e-05,-0.157946,55903
-0.00749196,-1.00028,0.0905539,-0.0810723,-0.895935,9.69643,0.000727497,2.02484e-05,-0.157527,57336
-0.00749196,-1.00028,0.0905539,-0.0295269,-0.898096,9.68663,0.000727497,2.02484e-05,-0.158653,58750
-0.0102487,-1.00048,0.0900341,-0.0295269,-0.898096,9.68663,0.000727497,2.02484e-05,-0.158653,59707
-0.0101937,-1.00048,0.101823,0.0140047,-0.922592,9.68135,0.000727495,2.25029e-05,-0.158537,60186
-0.0101937,-1.00048,0.101823,-0.0062273,-0.905947,9.68179,0.000727495,2.25011e-05,-0.158523,61625
-0.0101937,-1.00048,0.101823,-0.0303158,-0.915917,9.68217,0.000727495,2.25011e-05,-0.15849,63065
-0.0106593,-1.04954,0.093201,-0.0303158,-0.915917,9.68217,0.000727495,2.25011e-05,-0.15849,63670
-0.0106592,-1.04965,0.0790972,-0.112613,-0.883543,9.67765,0.000732016,2.25067e-05,-0.157255,64474
-0.0106592,-1.04965,0.0790972,-0.157796,-0.891164,9.68085,0.000732016,2.25067e-05,-0.15775,65912
-0.0106592,-1.04965,0.0790972,-0.122155,-0.899599,9.67908,0.000732016,2.25067e-05,-0.157789,67353
-0.0103151,-0.993866,0.0871745,-0.122155,-0.899599,9.67908,0.000732016,2.25067e-05,-0.157789,67600
-0.0103151,-0.99348,0.088552,-0.058073,-0.901365,9.70184,0.0007162,2.25062e-05,-0.158061,68796
-0.0103151,-0.99348,0.088552,0.0176769,-0.911178,9.696,0.0007162,2.25062e-05,-0.158516,70201
-0.0116592,-0.996114,0.0896172,0.0176768,-0.911178,9.696,0.000716199,2.25039e-05,-0.158516,71555
-0.0113287,-0.996114,0.0896172,-0.0026312,-0.933717,9.70496,0.000716199,3.60599e-05,-0.158472,71646
-0.0113287,-0.996114,0.0896172,-0.0645498,-0.912129,9.70238,0.000716199,3.60599e-05,-0.157798,73089
-0.0113287,-0.996114,0.0896172,-0.12355,-0.89654,9.705,0.000716199,3.60599e-05,-0.157221,74456
-0.0118666,-0.996324,0.091034,-0.12355,-0.89654,9.705,0.000716199,3.60599e-05,-0.157221,75461
-0.0118666,-0.996434,0.0903177,-0.230326,-0.899854,9.69436,0.000720719,3.60602e-05,-0.158245,75945
-0.0118666,-0.996434,0.0903177,-0.160601,-0.898153,9.70042,0.000720719,3.60602e-05,-0.157759,77379
-0.0118666,-0.996434,0.0903177,-0.119836,-0.900529,9.70059,0.000720719,3.60602e-05,-0.157137,78815
-0.0115338,-0.993364,0.0912251,-0.119836,-0.900529,9.70059,0.000720719,3.60602e-05,-0.157137,79417
-0.0116991,-0.993144,0.0899028,0.0161668,-0.919522,9.7105,0.000711681,2.92828e-05,-0.158081,80200
-0.0116991,-0.993144,0.0899028,0.0141699,-0.93219,9.7224,0.000711681,2.92812e-05,-0.15794,81641
-0.0116991,-0.993144,0.0899028,-0.049022,-0.922549,9.71206,0.000711681,2.92812e-05,-0.158306,83079
-0.0123376,-0.987662,0.0905771,-0.049022,-0.922549,9.71206,0.000711681,2.92812e-05,-0.158306,83360
-0.0115662,-0.987662,0.0905771,-0.171541,-0.899537,9.71866,0.000711681,6.09131e-05,-0.156773,84494
-0.0115662,-0.987662,0.0905771,-0.290124,-0.881902,9.71812,0.000711681,6.09131e-05,-0.157369,85980
-0.0122881,-0.987333,0.0931163,-0.290124,-0.881902,9.71812,0.000711681,6.09131e-05,-0.157369,87289
-0.0122882,-0.987057,0.0985698,-0.263149,-0.912793,9.71162,0.000700383,6.09109e-05,-0.157685,87419
-0.0122882,-0.987057,0.0985698,-0.213073,-0.908221,9.72423,0.000700383,6.09109e-05,-0.157439,88829
-0.0122882,-0.987057,0.0985698,-0.0237432,-0.915699,9.72554,0.000700383,6.09109e-05,-0.1586,90268
-0.0134621,-1.00998,0.0953992,-0.0237455,-0.915699,9.72554,0.000700383,6.08134e-05,-0.1586,91205
-0.0132968,-1.01124,0.0904416,0.0499289,-0.915809,9.74895,0.000752351,6.75953e-05,-0.157799,91709
-0.0132968,-1.01124,0.0904416,0.0311714,-0.942417,9.73238,0.000752351,6.75953e-05,-0.158324,93135
-0.0132968,-1.01124,0.0904416,-0.12969,-0.912083,9.72884,0.000752351,6.75953e-05,-0.157166,94575
-0.00884844,-0.990831,0.0937693,-0.12969,-0.912083,9.72884,0.000752351,6.75953e-05,-0.157166,95171
-0.00956469,-0.990831,0.0937692,-0.332882,-0.870591,9.6991,0.00075235,3.82233e-05,-0.157405,96008
-0.00956469,-0.990831,0.0937692,-0.409779,-0.902167,9.69787,0.00075235,3.82233e-05,-0.157086,97423
-0.00956469,-0.990831,0.0937692,-0.425077,-0.879289,9.72037,0.00075235,3.82233e-05,-0.157456,98812
-0.00828448,-0.989583,0.0923197,-0.425077,-0.879289,9.72037,0.00075235,3.82233e-05,-0.157456,99118
-0.00828459,-0.989142,0.0973338,-0.135847,-0.895664,9.71808,0.000734274,3.82192e-05,-0.159354,100257
-0.00828929,-0.989142,0.0973342,0.00879172,-0.945026,9.72664,0.000734274,3.80263e-05,-0.157842,101732
-0.00969273,-1.00995,0.0934938,0.00879172,-0.945026,9.72664,0.000734274,3.80263e-05,-0.157842,103034
-0.0100231,-1.00989,0.0876533,0.0965642,-0.938365,9.71606,0.000732016,2.44793e-05,-0.158657,103175
-0.0100231,-1.00989,0.0876533,0.0363966,-0.937891,9.70743,0.000732016,2.44793e-05,-0.158454,104532
-0.0100231,-1.00989,0.0876533,-0.3026,-0.889597,9.68619,0.000732016,2.44793e-05,-0.156774,105959
-0.0102189,-0.987312,0.0896141,-0.3026,-0.889597,9.68619,0.000732016,2.44793e-05,-0.156774,106972
-0.01088,-0.987312,0.0896141,-0.513808,-0.862805,9.66726,0.000732016,-2.63367e-06,-0.157552,107429
-0.01088,-0.987312,0.0896141,-0.74642,-0.872868,9.68927,0.000732016,-2.63367e-06,-0.157312,108869
-0.0108888,-0.987312,0.0896148,-0.531198,-0.894788,9.69158,0.000732016,-2.99423e-06,-0.158134,110282
-0.0103498,-0.98593,0.0879892,-0.531198,-0.894788,9.69158,0.000732016,-2.99423e-06,-0.158134,110902
-0.0103505,-0.984442,0.0958676,-0.220272,-0.921921,9.72812,0.000671011,-3.02002e-06,-0.157172,111727
-0.0103505,-0.984442,0.0958676,0.0214689,-0.956566,9.72487,0.000671011,-3.02002e-06,-0.157881,113174
-0.0103505,-0.984442,0.0958676,0.228535,-0.965935,9.73138,0.000671011,-3.02002e-06,-0.158511,114628
-0.0158644,-1.01853,0.0896463,0.228535,-0.965935,9.73138,0.000671011,-3.02002e-06,-0.158511,114831
-0.0133849,-1.01831,0.088324,-0.171118,-0.887465,9.70376,0.000661973,9.86581e-05,-0.157246,116046
-0.0133849,-1.01831,0.088324,-0.379218,-0.847541,9.68899,0.000661973,9.86581e-05,-0.157293,117486
-0.0170045,-1.01516,0.0953044,-0.379218,-0.847541,9.68899,0.000661973,9.86581e-05,-0.157293,118804
-0.0196492,-1.01516,0.0953042,-0.871958,-0.820544,9.7121,0.000661973,-9.79362e-06,-0.156313,118920
