ax,ay,az,fx,fy,fz,tx,ty,tz,t
-0.0170534,-1.00605,0.063292,-0.1737,-0.91253,10.1877,-0.000131079,0.000628056,-0.14811,77343
-0.0170534,-1.00605,0.063292,-0.228589,-0.907085,10.169,-0.000131079,0.000628056,-0.14788,78781
-0.0144871,-0.990513,0.0666573,-0.301308,-0.902195,10.1772,-0.000131079,0.000632578,-0.147395,80218
-0.0144871,-0.990513,0.0666573,-0.340792,-0.901715,10.1774,-0.000131079,0.000632578,-0.147404,81653
-0.0142205,-0.989912,0.0714188,-0.276728,-0.936391,10.1987,-0.000117523,0.000632577,-0.147517,83075
-0.0142205,-0.989912,0.0714188,-0.226448,-0.946948,10.1918,-0.000117523,0.000632577,-0.147602,84505
-0.0142205,-0.989912,0.0714188,-0.105445,-0.941468,10.1936,-0.000117523,0.000632577,-0.148557,85947
-0.0127616,-1.00426,0.0646065,-0.133237,-0.914946,10.1932,-0.0001243,0.000639356,-0.148262,87387
-0.0127616,-1.00426,0.0646065,-0.21306,-0.905609,10.1778,-0.0001243,0.000639356,-0.148133,88803
-0.0127616,-1.00426,0.0646065,-0.305643,-0.909862,10.1644,-0.0001243,0.000639356,-0.147154,90241
-0.0122802,-0.986278,0.067902,-0.421651,-0.893519,10.1798,-0.0001243,0.000682289,-0.147488,91672
-0.0122802,-0.986278,0.067902,-0.325034,-0.918781,10.1852,-0.0001243,0.000682289,-0.147526,93152
-0.0122802,-0.986278,0.067902,-0.220552,-0.957451,10.1814,-0.0001243,0.000682289,-0.147635,94614
-0.0132543,-0.985234,0.0732874,-0.0338151,-0.923034,10.1806,-0.000122041,0.000682289,-0.148997,96004
-0.0132543,-0.985234,0.0732874,-0.0440384,-0.917321,10.2021,-0.000122041,0.000682289,-0.147635,97445
-0.0157862,-0.988405,0.0776727,-0.145558,-0.936943,10.1692,-0.000171749,0.000576096,-0.148444,98859
-0.0157861,-0.988405,0.0776727,-0.299432,-0.887325,10.1655,-0.000171749,0.000576098,-0.147783,100281
-0.0157861,-0.988405,0.0776727,-0.475694,-0.874007,10.1716,-0.000171749,0.000576098,-0.147477,101729
-0.031082,-1.00686,0.0663876,-0.349339,-0.953391,10.1423,-0.000171749,4.51385e-05,-0.148102,103140
-0.031082,-1.00686,0.0663876,-0.247312,-0.940247,10.1614,-0.000171749,4.51385e-05,-0.147493,104572
-0.031082,-1.00686,0.0663876,-0.00257687,-0.9376,10.1723,-0.000171749,4.51385e-05,-0.148771,106033
-0.00634283,-1.00936,0.0103988,0.0369357,-0.956393,10.1679,-0.000115262,0.000623547,-0.148243,107432
-0.00634283,-1.00936,0.0103988,-0.0706508,-0.945779,10.1494,-0.000115262,0.000623547,-0.148734,108860
-0.00634497,-1.00936,0.010399,-0.293772,-0.914546,10.1142,-0.000115262,0.00062346,-0.147989,110301
-0.0105372,-0.958857,0.0730497,-0.644072,-0.877927,10.1059,-0.000293758,0.000664116,-0.148136,111732
-0.0105372,-0.958857,0.0730497,-0.693652,-0.923112,10.091,-0.000293758,0.000664116,-0.147938,113175
-0.0278312,-1.04493,0.0721672,-0.734015,-0.890401,10.1431,-0.000293758,0.000664116,-0.147094,114619
-0.0278312,-1.04493,0.0721672,-0.370028,-0.941625,10.1465,-0.000293758,0.000664116,-0.149168,116028
-0.0278312,-1.04493,0.0721672,-0.122891,-0.994489,10.1755,-0.000293758,0.000664116,-0.148422,117477
-0.0310896,-1.05516,0.0527623,-0.0493452,-0.885619,10.1603,-0.000155931,0.000666388,-0.14903,118907
-0.0310981,-1.05516,0.052763,-0.129932,-0.976363,10.1418,-0.000155931,0.000666041,-0.149438,120322
-0.0310981,-1.05516,0.052763,-0.593254,-0.916245,10.1297,-0.000155931,0.000666041,-0.147211,121759
-0.0202126,-0.972886,0.0897783,-0.717055,-0.808459,10.1487,-0.000155935,0.000616284,-0.148082,123194
-0.0202126,-0.972886,0.0897783,-0.950419,-0.935621,10.1446,-0.000155935,0.000616284,-0.148065,124634
-0.0202126,-0.972886,0.0897783,-0.59561,-0.915225,10.1437,-0.000155935,0.000616284,-0.150374,126050
