fx,fy,fz,tx,ty,tz,t
-0.845993,-0.726012,0.160554,0.0296921,0.090506,0.00794668,55864
-0.836802,-0.739367,0.158963,0.0300208,0.0854194,0.00677547,57298
-0.842756,-0.74892,0.1623,0.0304003,0.0801534,0.00869445,58752
-0.697828,-0.528929,0.173781,0.0207436,0.0865123,0.00874815,59586
-0.701457,-0.537297,0.170807,0.0211859,0.0816729,0.00843847,60175
-0.717475,-0.533364,0.169985,0.02083,0.0766685,0.00795907,61638
-0.729864,-0.531346,0.168826,0.0206858,0.0719265,0.00899689,63083
-0.609894,-0.382779,0.178894,0.0141645,0.0771902,0.00903195,63529
-0.612594,-0.379877,0.179158,0.0141421,0.0728603,0.00787841,64473
-0.612907,-0.391536,0.178921,0.0144379,0.068705,0.00758433,65914
-0.613784,-0.406808,0.182387,0.0152436,0.0646672,0.00842385,67343
-0.517,-0.304572,0.200206,0.0107566,0.068911,0.0084472,67484
-0.534982,-0.304008,0.202916,0.0103968,0.0647431,0.00849921,68797
-0.546281,-0.301151,0.203817,0.0104408,0.0609977,0.00758016,70211
-0.471337,-0.198797,0.205079,0.00594767,0.0642873,0.00760473,71426
-0.49231,-0.197511,0.206092,0.00586187,0.0602797,0.008507,71618
-0.505102,-0.190866,0.210954,0.00552703,0.0567566,0.00821129,73052
-0.519065,-0.203912,0.2146,0.00599958,0.0530893,0.00790043,74493
-0.451731,-0.138446,0.215699,0.00312576,0.0560449,0.0079151,75370
-0.450406,-0.149422,0.220617,0.00373389,0.0528655,0.00843469,75922
-0.452977,-0.15545,0.226721,0.00400881,0.0497029,0.00846565,77342
-0.456216,-0.152052,0.228272,0.00410909,0.0467539,0.00776601,78783
-0.401991,-0.107075,0.238897,0.00213523,0.0491314,0.00777565,79305
-0.41846,-0.0969365,0.24196,0.0016008,0.0460092,0.00861018,80221
-0.438177,-0.088613,0.244831,0.00139352,0.0430885,0.0084086,81690
-0.462148,-0.0927039,0.245545,0.00154238,0.040015,0.00797814,83068
-0.395889,-0.067366,0.249508,0.000430287,0.0429226,0.00798163,83242
-0.41608,-0.0729852,0.253198,0.000502918,0.0400942,0.00804348,84543
-0.418402,-0.0821055,0.25459,0.000902285,0.0375912,0.00807972,85944
-0.365034,-0.0332968,0.258036,-0.00124017,0.039933,0.00809048,87178
-0.350241,-0.0348182,0.260202,-0.00108112,0.0377625,0.00764331,87400
-0.340741,-0.0160533,0.26062,-0.0017455,0.0356809,0.00775866,88803
-0.340701,-0.00874876,0.259036,-0.00212542,0.0335932,0.0076341,90248
-0.30986,0.0248308,0.250566,-0.00359998,0.0349495,0.00764183,91125
-0.321833,0.0321175,0.251682,-0.00388939,0.0327166,0.0075891,91702
-0.341575,0.0334608,0.254889,-0.00381869,0.0303279,0.008034,93112
-0.342453,0.024729,0.255291,-0.00339902,0.0283658,0.00781877,94534
-0.276737,0.0129096,0.250577,-0.00288042,0.031252,0.00781189,95079
-0.263981,0.0101197,0.251883,-0.00291364,0.0295481,0.00802553,95971
-0.238462,0.019084,0.249414,-0.00320904,0.0283204,0.00794549,97437
-0.225367,0.0357711,0.244592,-0.00366501,0.0268704,0.00778039,98847
-0.172521,0.0213951,0.240502,-0.00303414,0.0291914,0.00777349,98987
-0.156751,0.0401068,0.233388,-0.00395152,0.0279853,0.00785892,100273
-0.161752,0.0472028,0.225392,-0.00436049,0.026501,0.00803301,101690
-0.156923,0.0372593,0.225076,-0.003924,0.0267131,0.00802996,103014
-0.169952,0.0398321,0.220636,-0.00404713,0.0250724,0.00731578,103164
-0.173305,0.0391836,0.219052,-0.0040843,0.0236848,0.00785418,104567
-0.162047,0.032448,0.213013,-0.00399064,0.022473,0.00810423,106011
-0.148567,0.0536514,0.209785,-0.00492162,0.0230656,0.00810944,106996
-0.119136,0.0598665,0.211534,-0.00517759,0.0224376,0.00780602,107447
-0.0938728,0.0654095,0.209136,-0.00515368,0.0215606,0.0074278,108871
-0.0656355,0.0749884,0.207888,-0.00546886,0.0211088,0.0082506,110301
-0.0548169,0.0476126,0.205091,-0.00426725,0.0215845,0.00824235,110899
-0.0468053,0.047825,0.205071,-0.00406613,0.0207494,0.00804571,111719
-0.0619064,0.0419652,0.200597,-0.00414862,0.0196842,0.00819518,113152
-0.0892154,0.0347586,0.205213,-0.00364294,0.01832,0.00863727,114600
-0.0891979,0.0159535,0.228129,-0.00281617,0.0183144,0.008632,114823
-0.107587,0.0157473,0.225746,-0.00302468,0.0171489,0.00851364,116027
-0.0985614,0.0143326,0.224413,-0.00294877,0.0163499,0.00816006,117442
-0.12466,0.00345482,0.228694,-0.00247101,0.015203,0.00815843,118814
-0.101738,0.0107038,0.22985,-0.00276226,0.0148417,0.00829642,118885
-0.0794111,0.0114008,0.228334,-0.00312388,0.0144316,0.00770274,120338
-0.0706502,0.00587688,0.23316,-0.00268825,0.0139615,0.00812063,121789
-0.0916252,0.0109814,0.23687,-0.00291213,0.0130397,0.0081232,122727
-0.118724,0.00101933,0.23749,-0.00274033,0.0120272,0.00818772,123210
-0.165311,-0.013027,0.241784,-0.00214101,0.010723,0.00834475,124612
-0.222874,-0.0174161,0.244331,-0.00201898,0.0091709,0.00850971,126049
-0.221954,-0.0139067,0.246372,-0.00217293,0.00921069,0.00851064,126660
-0.281978,-0.0161035,0.250787,-0.00197442,0.00743863,0.00790837,127492
-0.316489,-0.017483,0.254289,-0.00199917,0.00605689,0.00783307,128925
-0.319252,-0.0220045,0.258527,-0.00172234,0.00521372,0.0084114,130345
-0.348476,-0.0133133,0.257941,-0.00210391,0.003931,0.00841542,130598
-0.343369,-0.0204249,0.264253,-0.00187786,0.00337355,0.00727883,131780
-0.357652,-0.0345955,0.27135,-0.00125838,0.00249718,0.00761197,133217
-0.381215,-0.0397867,0.27084,-0.00103052,0.00146293,0.0076118,134561
-0.42216,-0.0441547,0.277062,-0.000907188,6.49382e-05,0.00769333,134633
-0.477813,-0.0369629,0.282963,-0.00108298,-0.00160064,0.00803074,136065
-0.52977,-0.0330874,0.284877,-0.00130968,-0.00329016,0.00732922,137507
-0.451051,-0.036647,0.282079,-0.00115357,0.000166283,0.00732394,138472
-0.475886,-0.0324502,0.286826,-0.00136623,-0.00122133,0.00740407,138945
-0.45953,-0.034811,0.290645,-0.00125144,-0.00172216,0.008081,140373
-0.436236,-0.0424731,0.296177,-0.00111621,-0.0020371,0.00782741,141828
-0.406667,-0.0177232,0.281667,-0.00220349,-0.000735012,0.00783273,142413
-0.40014,-0.0284414,0.287412,-0.0017038,-0.00110727,0.00765796,143268
-0.436642,-0.0319811,0.294569,-0.001307,-0.0023841,0.00818872,144673
-0.490984,-0.028321,0.298252,-0.00155261,-0.0039904,0.00809119,146112
-0.467192,-0.019683,0.285667,-0.00193249,-0.00294242,0.00809231,146323
-0.527113,-0.0184321,0.29118,-0.00223386,-0.00470249,0.00803887,147544
-0.553303,-0.0167143,0.295267,-0.0023213,-0.00613357,0.00842142,148967
-0.429577,-0.0107674,0.286696,-0.00258283,-0.000699741,0.00841636,150255
-0.403755,-0.0183002,0.292834,-0.0022047,-0.000910845,0.00861228,150405
-0.360442,-0.0292233,0.296403,-0.00165828,-0.000916655,0.00782324,151840
-0.31693,-0.0348136,0.298162,-0.0012492,-0.000506491,0.00808657,153259
-0.297498,-0.0188654,0.287186,-0.00194991,0.000349621,0.00808997,154195
-0.321603,-0.0109428,0.286109,-0.00197151,-0.000596443,0.00834112,154691
-0.367602,0.00683751,0.281573,-0.00249134,-0.0018392,0.00799715,156124
-0.429418,0.018698,0.280077,-0.003081,-0.00361204,0.00872929,157565
-0.413793,0.0296351,0.270562,-0.00356164,-0.00292349,0.00873151,158078
-0.435875,0.0333124,0.267405,-0.00385666,-0.00407692,0.00768754,158986
-0.401824,0.0293023,0.264743,-0.00374627,-0.00403506,0.00793339,160422
-0.334785,0.0225655,0.262084,-0.00350707,-0.00358187,0.00762896,161858
-0.247204,0.0335859,0.250586,-0.00399148,0.000266029,0.00762728,162006
-0.164017,0.0413027,0.248901,-0.00405568,0.00146801,0.00761037,163304
-0.147851,0.0585558,0.246615,-0.00439755,0.00148599,0.00802108,164751
-0.109776,0.0480414,0.236633,-0.00393652,0.00316021,0.00801607,165922
-0.138589,0.0720072,0.23568,-0.00480618,0.00238217,0.00817356,166158
-0.185819,0.0804453,0.234444,-0.00535981,0.00119206,0.00823654,167581
-0.202105,0.0722977,0.233242,-0.00522027,0.00031659,0.00799359,169049
-0.17141,0.0650579,0.239867,-0.00490209,0.00166221,0.00798989,169847
-0.125525,0.0567306,0.239425,-0.00496383,0.00207389,0.00808846,170443
-0.0613706,0.0592037,0.234746,-0.00481195,0.00276995,0.00700233,171898
0.0198375,0.0687164,0.228148,-0.00506466,0.00413447,0.00703911,173314
-0.0161239,0.0644278,0.230666,-0.00487626,0.00255511,0.00703987,173781
0.0180578,0.0948317,0.22669,-0.00618334,0.00316083,0.00809571,174768
-0.00297319,0.0992185,0.223279,-0.0062985,0.00275193,0.00722604,176204
-0.0397019,0.0939591,0.221287,-0.00606997,0.0020345,0.00756281,177626
0.0140895,0.0624869,0.223471,-0.00468826,0.00439527,0.00755107,177680
0.00413179,0.0634996,0.229126,-0.00501872,0.0037951,0.00806723,179045
0.0558362,0.0393548,0.22709,-0.00416578,0.00464566,0.00782,180488
0.0992135,0.0176714,0.240456,-0.00321318,0.00654613,0.00781157,181608
0.167018,0.0141072,0.241456,-0.0027647,0.00758693,0.00787544,181924
0.253737,0.0297358,0.242469,-0.00385189,0.0092432,0.00701788,183339
0.271333,0.0107634,0.239431,-0.0028337,0.00991742,0.0075616,184779
0.136287,-0.0202064,0.250748,-0.00147355,0.0039859,0.00756028,185548
0.099952,-0.025146,0.250187,-0.00148423,0.00350357,0.00812406,186215
0.0407698,-0.0290233,0.25331,-0.00171759,0.00268799,0.00817623,187659
-0.0159718,-0.0502978,0.24934,-0.00058566,0.00147,0.00789961,189067
-0.121837,-0.0402207,0.259173,-0.0010275,-0.00318012,0.00790819,189496
-0.108952,-0.0393972,0.257522,-0.00119296,-0.0028195,0.00819246,190503
-0.0822774,-0.0337388,0.253327,-0.00134901,-0.00247496,0.0075271,191931
-0.0417622,-0.0344485,0.250311,-0.00125063,-0.00156196,0.00739662,193404
-0.0159296,-0.0275241,0.252075,-0.00155451,-0.000428431,0.00739716,193426
-0.0216754,-0.019878,0.254067,-0.00193992,-0.000348606,0.00824911,194815
-0.0604174,-0.0353235,0.255226,-0.00091807,-0.000906728,0.00797072,196232
-0.11397,-0.0179426,0.248501,-0.00168144,-0.00325575,0.0079785,197431
-0.159616,-0.0187851,0.252536,-0.00167246,-0.00403037,0.00753316,197666
-0.191018,-0.0259459,0.254847,-0.00169889,-0.00481653,0.00822566,199105
-0.165721,-0.0410117,0.25024,-0.000712852,-0.00434319,0.00826723,200531
-0.283856,-0.0346735,0.244396,-0.000991408,-0.00952754,0.00827543,201423
-0.256471,-0.0199893,0.243467,-0.00158449,-0.00917349,0.00839861,201980
-0.231474,-0.012104,0.240012,-0.00185242,-0.00852405,0.00801476,203403
-0.262519,-0.0250471,0.241332,-0.0013474,-0.00909694,0.00887232,204862
-0.246056,-0.0207132,0.25515,-0.00153691,-0.00837811,0.00887263,205342
-0.295067,-0.0194725,0.257315,-0.00168496,-0.00917401,0.00794954,206291
-0.348915,-0.0302221,0.262591,-0.000983139,-0.0102768,0.00840448,207701
-0.361804,-0.0343499,0.261664,-0.000910896,-0.0107557,0.00780026,209139
-0.293365,-0.0202133,0.255662,-0.0015318,-0.00774959,0.0078005,209270
-0.261345,-0.0150288,0.255548,-0.0019712,-0.00728573,0.00820924,210563
-0.219673,-0.0152774,0.2534,-0.00199962,-0.0068746,0.00795201,211992
-0.142439,-0.029268,0.248193,-0.00138573,-0.00348268,0.0079439,213198
-0.0998139,-0.0154255,0.253646,-0.00187119,-0.00259218,0.00810863,213439
-0.112649,-0.0302615,0.259057,-0.00154677,-0.00283123,0.00746379,214878
-0.134531,-0.0535768,0.264183,-0.000717737,-0.00313428,0.00712774,216290
-0.183493,-0.0632011,0.261432,-0.000295391,-0.00528287,0.00712771,217135
-0.20201,-0.0650043,0.270346,-1.99903e-05,-0.00584347,0.00805318,217771
-0.180066,-0.0710627,0.272439,0.000412406,-0.00552558,0.00851944,219177
-0.132127,-0.0673184,0.269072,0.000265461,-0.00477176,0.0079323,220586
-0.0738743,-0.0467399,0.27022,-0.000637848,-0.00221485,0.00793489,221069
-0.0203076,-0.0292031,0.270441,-0.00149619,-0.00121037,0.00782099,222025
0.00876232,-0.0251093,0.271259,-0.00150618,-0.000527401,0.00724466,223464
-0.00851465,-0.0214871,0.273393,-0.00137513,-0.000772173,0.00829323,224898
-0.0102109,-0.00245862,0.27439,-0.00221041,-0.000846916,0.00829865,224999
-0.0406229,-0.00503331,0.275857,-0.00202085,-0.00118334,0.00746959,226343
-0.0628199,-0.00126211,0.276808,-0.00188383,-0.00170302,0.00817611,227776
-0.0641861,0.0118285,0.259408,-0.00245944,-0.00175812,0.00817985,228936
-0.0463768,0.0336719,0.254324,-0.00342217,-0.00138944,0.00773548,229215
-0.00994271,0.0450375,0.252092,-0.00374534,-0.000673565,0.00796263,230607
0.033376,0.0566241,0.245288,-0.00432073,0.000185576,0.00731743,232064
-0.0454887,0.0677288,0.24403,-0.00480828,-0.00327614,0.00732483,232888
-0.0276633,0.0804963,0.244519,-0.00526443,-0.00272461,0.00894802,233502
-0.0505615,0.0693405,0.239663,-0.00493203,-0.00289775,0.00848417,234912
-0.0854628,0.0654375,0.237112,-0.0048198,-0.00328162,0.00765685,236333
-0.148981,0.0458519,0.23602,-0.00396007,-0.00606968,0.00765482,236828
-0.16733,0.056746,0.23214,-0.00436927,-0.00638365,0.00885729,237778
-0.148988,0.0691019,0.225205,-0.00463904,-0.00605542,0.00792082,239217
-0.110211,0.087163,0.214996,-0.00557426,-0.00530078,0.00803621,240657
-0.0563424,0.0737332,0.206102,-0.00498519,-0.00293352,0.00802952,240723
-0.0274817,0.0811075,0.200662,-0.00518707,-0.00222268,0.00760702,242071
-0.0328142,0.0778092,0.192265,-0.00532097,-0.00211236,0.00803633,243501
-0.0774636,0.0560069,0.201913,-0.00436335,-0.00407512,0.00803265,244665
-0.109651,0.0509861,0.197314,-0.00431842,-0.00436987,0.00859233,244932
-0.141538,0.0357806,0.19204,-0.003594,-0.00487829,0.00778693,246408
-0.159072,0.0379902,0.184414,-0.00382163,-0.00512197,0.0077088,247835
-0.19508,0.0243697,0.192795,-0.00322326,-0.00670502,0.00770695,248620
-0.187423,0.0379245,0.188137,-0.00402015,-0.00656459,0.00870479,249232
-0.160713,0.025463,0.182369,-0.00311151,-0.00616765,0.00874673,250673
-0.133675,0.0159238,0.175784,-0.00345506,-0.0055694,0.00834029,252101
-0.12533,0.00656736,0.188655,-0.00304362,-0.00520663,0.00833721,252551
-0.136619,-0.0197808,0.189302,-0.00169383,-0.00509803,0.00716306,253524
-0.184686,-0.032836,0.181965,-0.00146641,-0.00592266,0.00736107,254954
-0.251653,-0.045589,0.179916,-0.000713925,-0.0068852,0.00836515,256421
-0.212793,-0.0324886,0.197278,-0.00128807,-0.00518415,0.0083667,256493
-0.29506,-0.0192363,0.185669,-0.00203636,-0.0065668,0.00815672,257879
-0.379191,-0.00166712,0.177348,-0.00291985,-0.00808415,0.00759347,259279
-0.347878,0.00664643,0.192424,-0.00328399,-0.00671378,0.0075941,260442
-0.404729,0.00291478,0.188339,-0.00322991,-0.00798979,0.00849404,260696
-0.419102,-0.00291141,0.180672,-0.0031321,-0.00844017,0.00730533,262125
-0.435372,-0.00886919,0.182733,-0.00264666,-0.0089926,0.00771223,263592
-0.473599,-0.00315243,0.197593,-0.00289681,-0.0106748,0.00771591,264394
-0.518735,-0.0126017,0.199158,-0.00227483,-0.011703,0.00743674,265040
-0.578967,-0.0111048,0.201667,-0.0024792,-0.0131377,0.00750621,266430
-0.628081,-0.00937642,0.20756,-0.00278546,-0.0143728,0.00796133,267863
-0.510549,0.0120328,0.223712,-0.00372442,-0.00921785,0.00796093,268361
-0.518954,0.0145548,0.229094,-0.00372531,-0.01004,0.00793579,269296
-0.498301,0.00255087,0.237564,-0.00314942,-0.0102089,0.00779199,270730
-0.462052,-0.014726,0.240315,-0.00225615,-0.0100288,0.00725698,272158
-0.367326,-0.0014042,0.254344,-0.0028402,-0.00587434,0.00725555,272338
-0.341496,0.00286095,0.260476,-0.00302989,-0.00568888,0.00851729,273586
-0.366707,-0.000576469,0.263403,-0.0029049,-0.00647796,0.00797061,275031
-0.31979,0.00852503,0.276138,-0.00330375,-0.00442192,0.0079706,276215
-0.367279,0.0210962,0.278464,-0.00373311,-0.00568306,0.00829581,276463
-0.409071,0.0384379,0.285558,-0.00490121,-0.0068044,0.00800313,277871
-0.400962,0.0243287,0.292635,-0.00445185,-0.00725383,0.00770512,279309
-0.311929,0.0243251,0.278353,-0.00445247,-0.00334138,0.00770027,280154
-0.267215,0.00501246,0.287415,-0.00349114,-0.00306369,0.00801318,280781
-0.220925,-0.00885717,0.295738,-0.0029496,-0.00262465,0.00746979,282209
-0.172919,-0.0220618,0.301042,-0.00235945,-0.00180237,0.00875098,283608
-0.101216,-0.0353053,0.288648,-0.00177875,0.00134879,0.00874337,284081
-0.124001,-0.0364421,0.296838,-0.00173368,0.000706596,0.00779625,285041
-0.165339,-0.0268527,0.297951,-0.00198018,-0.000177564,0.00764116,286537
-0.229768,-0.0195165,0.303341,-0.00204049,-0.00161738,0.00883851,287967
-0.2206,-0.0286258,0.298474,-0.00164087,-0.00121352,0.00883546,288008
-0.254599,-0.0270401,0.299211,-0.00182944,-0.0023533,0.00750146,289365
-0.233787,-0.034598,0.297274,-0.0012069,-0.00213506,0.00866166,290774
-0.277158,-0.0331997,0.343385,-0.00126577,-0.0040519,0.00866441,291927
-0.246244,-0.0267827,0.343896,-0.00145646,-0.00397422,0.00768625,292209
-0.2091,-0.00230459,0.343089,-0.00241227,-0.0034244,0.0070161,293653
-0.225425,0.0140289,0.337261,-0.00290295,-0.00388619,0.00889862,295111
-0.260338,0.0149899,0.301966,-0.00294706,-0.00540892,0.00890079,295830
-0.301393,0.0429008,0.297914,-0.00423284,-0.00623839,0.00747707,296532
-0.348418,0.0643979,0.296348,-0.00513642,-0.00739823,0.00829323,297960
-0.34367,0.0647046,0.295191,-0.00497194,-0.00772094,0.00750245,299410
-0.261597,0.0758338,0.294545,-0.00546053,-0.00411784,0.0075011,299794
-0.213258,0.0802728,0.292108,-0.00552474,-0.00368889,0.00652709,300836
-0.138109,0.0786548,0.292848,-0.00550602,-0.0026789,0.00776058,302257
-0.180014,0.0814158,0.292288,-0.00562726,-0.00451836,0.00776364,303691
-0.102365,0.0859437,0.288348,-0.00588674,-0.00321419,0.00819983,303696
-0.0682978,0.0935135,0.283744,-0.00618898,-0.00249007,0.0076587,305132
-0.0823369,0.0929954,0.27914,-0.00619513,-0.00277512,0.00684445,306570
-0.116205,0.0949035,0.273053,-0.00627922,-0.0042602,0.00684683,307683
-0.132144,0.0988238,0.27141,-0.00657658,-0.00459719,0.00819996,308009
-0.135507,0.0969012,0.263821,-0.00692113,-0.00487288,0.00857469,309397
-0.0907765,0.0847015,0.256888,-0.0064088,-0.00410812,0.00689064,310832
-0.020256,0.0510809,0.263985,-0.00493252,-0.00101434,0.00687739,311631
0.037095,0.0486693,0.257958,-0.00490207,-5.69272e-05,0.00756746,312284
0.0901931,0.0460265,0.252855,-0.00455263,0.0010238,0.00772278,313712
0.0969215,0.0316758,0.245328,-0.00399908,0.00148259,0.00809453,315120
0.0107036,0.0246444,0.251489,-0.00369007,-0.002304,0.00809725,315578
-0.0214894,0.0140399,0.250202,-0.00325187,-0.00276243,0.00776046,316568
-0.0552383,0.012894,0.244372,-0.00284478,-0.0030959,0.0072174,318051
-0.0725306,0.00812073,0.238456,-0.00268626,-0.00357089,0.00761891,319448
-0.141952,0.00329039,0.237612,-0.00247426,-0.00661816,0.00762134,319521
-0.103872,-0.012288,0.23077,-0.00245946,-0.00587452,0.00746809,320855
-0.061428,-0.0229785,0.223443,-0.00234794,-0.00507163,0.00845159,322295
-0.0934254,-0.0353734,0.230081,-0.00180346,-0.00647813,0.00844987,323465
-0.0474767,-0.0300763,0.223017,-0.00184359,-0.00542871,0.00727072,323728
-0.03633,-0.023434,0.217652,-0.00191118,-0.00491962,0.00803109,325163
-0.0548847,-0.0218784,0.210312,-0.00222285,-0.00512362,0.00845048,326580
-0.0176774,0.0016789,0.21607,-0.00325667,-0.00349188,0.00845505,327382
-0.0412093,0.0272644,0.214219,-0.0041064,-0.00361782,0.00873253,328011
-0.0380269,0.0412602,0.209265,-0.00478324,-0.00355701,0.00764526,329458
0.00384352,0.0372358,0.205997,-0.00463893,-0.00264988,0.00729494,330872
0.0338165,0.0534434,0.21453,-0.00534996,-0.00133649,0.00729785,331317
0.0773916,0.0507957,0.211995,-0.00506548,-0.000537609,0.0073735,332330
0.103801,0.0397676,0.214737,-0.00458029,0.000298738,0.00728417,333745
0.0746118,0.03246,0.214483,-0.00397494,6.24417e-05,0.00661104,335184
-0.00159603,0.0485094,0.224253,-0.00467896,-0.00328572,0.00661968,335275
-0.0380834,0.0503938,0.22512,-0.00488867,-0.00368179,0.00771464,336596
-0.0635035,0.048174,0.226548,-0.00493867,-0.00412267,0.00872967,338037
-0.166314,0.00606308,0.235037,-0.00308959,-0.00863832,0.00872347,339256
-0.13861,-0.00483031,0.236657,-0.00265047,-0.00803745,0.00859895,339477
-0.096131,-0.0191918,0.2355,-0.00195513,-0.00711688,0.00784333,340914
-0.0634289,-0.0448455,0.235932,-0.00124518,-0.00637019,0.00720808,342358
-0.034858,-0.0736689,0.254488,2.11371e-05,-0.00512116,0.00719846,343160
-0.0386717,-0.0734888,0.256047,4.64904e-06,-0.00489213,0.00798595,343764
-0.0631587,-0.0707682,0.260648,0.000114955,-0.00516806,0.00770387,345229
-0.0761935,-0.0803496,0.261898,0.000598124,-0.00507087,0.00779613,346645
-0.0861996,-0.050633,0.25295,-0.000706888,-0.00550762,0.00780499,347116
-0.0957411,-0.0465728,0.257564,-0.000737901,-0.00558176,0.00729609,348080
-0.0761406,-0.0607085,0.260365,-0.000251332,-0.00499509,0.00824918,349498
-0.0561931,-0.0743917,0.261518,0.000638798,-0.00456519,0.00819449,350938
-0.000844166,-0.0546909,0.253757,-0.000226462,-0.00213327,0.00819699,351036
0.00957116,-0.0439639,0.256809,-0.000790839,-0.00166995,0.0091894,352372
-0.0277343,-0.033112,0.256784,-0.00107506,-0.00215039,0.00824696,353809
-0.0944431,-0.0195179,0.257709,-0.00167178,-0.00507909,0.00825439,355028
-0.128011,-0.00592905,0.256024,-0.00220363,-0.00539768,0.00733728,355224
-0.161121,0.00749851,0.259172,-0.00252124,-0.00604279,0.00828533,356665
-0.160341,0.0109096,0.258925,-0.00259675,-0.00594189,0.00831161,358098
-0.140562,0.0292654,0.2503,-0.00340302,-0.0050712,0.00831567,358919
-0.11482,0.0362747,0.249856,-0.00387456,-0.00459722,0.00782085,359561
-0.0909473,0.0424634,0.248404,-0.00423579,-0.0041915,0.00751807,360963
-0.0707834,0.0584418,0.245532,-0.00481719,-0.00361816,0.00817924,362396
-0.0891482,0.0431884,0.238043,-0.00414799,-0.00442226,0.00817597,362862
-0.0935126,0.0626549,0.233401,-0.00505104,-0.0043611,0.00807272,363825
-0.120808,0.0613397,0.22766,-0.00511528,-0.00451326,0.00738562,365260
-0.165897,0.055445,0.218942,-0.00521076,-0.0052108,0.00775685,366673
-0.180671,0.0449741,0.224516,-0.0047508,-0.00586094,0.00775473,366764
-0.224486,0.0445326,0.216892,-0.00462106,-0.00648267,0.0076793,368113
-0.272729,0.0417345,0.206294,-0.00448272,-0.00726783,0.00778548,369570
-0.271618,0.0491557,0.207308,-0.00480845,-0.00721936,0.0077875,370704
-0.309137,0.0616913,0.198338,-0.00538018,-0.00796578,0.00790438,371009
-0.33201,0.0626893,0.190494,-0.00561651,-0.0084645,0.00815297,372404
