fx,fy,fz,tx,ty,tz,t
8.90182,-0.110743,9.80287,0.381491,-0.655606,-0.15779,131828
8.97467,-0.143418,9.80378,0.38233,-0.656316,-0.160068,133206
9.02641,-0.156148,9.808,0.382889,-0.654045,-0.160074,134557
9.16295,-0.169046,9.80678,0.383655,-0.652475,-0.160468,134641
9.16881,-0.139728,9.80184,0.382537,-0.653726,-0.157559,136078
9.12313,-0.111553,9.79421,0.381373,-0.655201,-0.158732,137531
9.01851,-0.08126,9.78402,0.380042,-0.659791,-0.158718,138458
8.87102,-0.0577292,9.78772,0.379182,-0.663771,-0.158175,138944
8.77529,-0.0610481,9.79391,0.379057,-0.667099,-0.160466,140368
8.8082,-0.113571,9.79643,0.380993,-0.667825,-0.159152,141800
8.97478,-0.133157,9.80172,0.381854,-0.660514,-0.159167,142401
9.05766,-0.158357,9.80269,0.38301,-0.660836,-0.160124,143247
9.21432,-0.152827,9.79513,0.382717,-0.658459,-0.161132,144712
9.23183,-0.125788,9.78699,0.381712,-0.65907,-0.158171,146095
9.36638,-0.139306,9.79159,0.382306,-0.653164,-0.158182,146403
9.31349,-0.109069,9.77997,0.380959,-0.654559,-0.159878,147562
9.16609,-0.0845708,9.78349,0.379925,-0.658073,-0.158731,149006
9.00902,-0.0575002,9.77923,0.378736,-0.664967,-0.158715,150343
8.90914,-0.0683454,9.78538,0.378878,-0.668309,-0.161052,150455
8.95934,-0.124592,9.78766,0.381595,-0.668294,-0.160519,151859
9.0515,-0.143972,9.78846,0.382186,-0.668207,-0.160333,153295
9.0755,-0.114926,9.78475,0.380911,-0.667152,-0.160326,154276
9.24276,-0.104846,9.77848,0.380471,-0.664263,-0.16221,154719
9.26172,-0.0795165,9.76919,0.379606,-0.664628,-0.157975,156185
9.18919,-0.0498906,9.75659,0.378761,-0.665942,-0.160197,157586
9.20851,-0.0299431,9.74365,0.377885,-0.665091,-0.160193,158201
9.06668,-0.0126221,9.74514,0.377115,-0.66823,-0.158906,159033
8.96599,-0.0377607,9.74896,0.377446,-0.671281,-0.160833,160458
9.00604,-0.102056,9.74503,0.380223,-0.671049,-0.160574,161865
9.00987,-0.139917,9.77475,0.381887,-0.670889,-0.160584,162125
9.06619,-0.132129,9.77383,0.381555,-0.671234,-0.160016,163277
9.18939,-0.115722,9.7671,0.380834,-0.668992,-0.162093,164700
9.05942,-0.079641,9.79294,0.379251,-0.674704,-0.162075,166104
9.04843,-0.0711958,9.78437,0.379429,-0.675518,-0.157707,166168
8.98033,-0.0344227,9.78224,0.37757,-0.676817,-0.159379,167624
8.88037,-0.0442754,9.78941,0.377995,-0.679175,-0.159035,169053
8.7758,-0.0195247,9.77262,0.376907,-0.683761,-0.159022,170031
8.74219,-0.0513395,9.77757,0.378152,-0.685584,-0.160358,170451
8.83029,-0.0810752,9.78307,0.379422,-0.684545,-0.160231,171930
8.92947,-0.0774458,9.78007,0.379175,-0.683847,-0.158883,173297
9.14288,-0.0994504,9.78405,0.380141,-0.67448,-0.158901,173926
9.28896,-0.0690304,9.77341,0.379289,-0.671654,-0.160719,174755
9.30373,-0.027946,9.76986,0.377656,-0.671533,-0.158019,176167
9.24541,-0.0238521,9.76595,0.377653,-0.672259,-0.158592,177627
9.12532,-0.0222875,9.76941,0.377584,-0.677532,-0.158585,177897
9.0068,-0.0319746,9.78189,0.378026,-0.679965,-0.158977,179077
8.92238,-0.0253262,9.79798,0.377318,-0.68224,-0.15837,180495
8.82569,-0.0242515,9.79597,0.37727,-0.686484,-0.158364,181830
8.87337,-0.0940947,9.79403,0.380763,-0.686119,-0.159339,181900
8.98809,-0.0633826,9.79651,0.379272,-0.684819,-0.15818,183345
9.1476,-0.0339877,9.79101,0.377346,-0.681768,-0.160591,184780
9.14354,-0.00325046,9.77483,0.375996,-0.681942,-0.160582,185769
9.19472,-0.027726,9.7668,0.377959,-0.680692,-0.158011,186201
9.12831,0.012355,9.77006,0.375776,-0.681426,-0.157582,187626
8.98463,-0.0198965,9.77693,0.377515,-0.684001,-0.158831,189042
8.91799,-0.0650035,9.7629,0.379495,-0.686922,-0.15884,189693
8.79889,-0.0642608,9.77686,0.379242,-0.689506,-0.157229,190480
8.80574,-0.0878228,9.77985,0.379754,-0.689921,-0.157073,191950
8.91424,-0.111448,9.77146,0.38142,-0.6885,-0.158637,193362
8.97158,-0.142421,9.78901,0.382781,-0.685987,-0.158649,193594
9.11093,-0.0775948,9.78482,0.379619,-0.683648,-0.159407,194797
9.18361,-0.0910544,9.7736,0.380538,-0.681752,-0.15769,196276
9.07329,-0.0796518,9.76087,0.380036,-0.686592,-0.157681,197529
9.00489,-0.0818898,9.75259,0.380386,-0.687344,-0.157364,197711
8.85944,-0.0669493,9.75967,0.379422,-0.689734,-0.159209,199097
8.69767,-0.0674766,9.76785,0.379868,-0.692923,-0.15729,200531
8.57178,-0.0540389,9.75679,0.379278,-0.698446,-0.15728,201481
8.5115,-0.0758266,9.75907,0.380086,-0.700283,-0.157262,201961
8.58941,-0.0806985,9.75361,0.380532,-0.699576,-0.159886,203435
8.72672,-0.046498,9.74948,0.378737,-0.6974,-0.158925,204828
8.95823,-0.0372893,9.7402,0.378332,-0.687235,-0.158935,205361
9.06898,-0.050344,9.72799,0.379203,-0.685022,-0.15923,206299
9.05074,-0.046896,9.72218,0.379028,-0.685032,-0.159044,207687
8.90977,-0.0311399,9.7269,0.378118,-0.687154,-0.15896,209129
8.74122,-0.082695,9.75122,0.380382,-0.69456,-0.158965,209331
8.5702,-0.0907431,9.76187,0.381032,-0.69805,-0.157226,210567
8.48551,-0.0905538,9.77061,0.380394,-0.700215,-0.159532,212002
8.34968,-0.0638913,9.79173,0.379225,-0.706184,-0.159517,213273
8.41124,-0.094293,9.78968,0.380457,-0.706159,-0.16112,213420
8.59754,-0.0783109,9.79148,0.380184,-0.703353,-0.160539,214881
8.77283,-0.0630171,9.78694,0.379076,-0.700184,-0.159864,216321
9.01858,-0.044652,9.78996,0.37827,-0.689397,-0.159872,217250
9.09965,-0.071783,9.78994,0.380505,-0.687492,-0.160301,217732
9.02297,-0.0365747,9.7952,0.378213,-0.688346,-0.160676,219155
8.86133,-0.0652421,9.80794,0.379875,-0.69106,-0.157762,220580
8.82219,-0.0763892,9.80819,0.380364,-0.692778,-0.157763,221191
8.70358,-0.100654,9.81574,0.381154,-0.695087,-0.159206,222040
8.6837,-0.0957221,9.81604,0.380216,-0.696428,-0.160511,223445
8.81999,-0.131432,9.81195,0.382663,-0.694126,-0.158716,224882
8.78847,-0.122329,9.81217,0.382264,-0.69551,-0.158712,225139
8.92801,-0.0657859,9.80409,0.379403,-0.693024,-0.158752,226344
8.97086,-0.0892376,9.79311,0.380734,-0.691396,-0.16024,227785
9.01668,-0.0830017,9.783,0.38046,-0.689381,-0.16024,229031
8.87719,-0.0914182,9.77822,0.380775,-0.691253,-0.159757,229145
8.63692,-0.0637404,9.7815,0.379543,-0.695532,-0.157862,230637
8.44449,-0.104345,9.78116,0.381277,-0.699121,-0.158807,232073
8.52959,-0.131411,9.78593,0.382465,-0.695386,-0.158819,232969
8.44358,-0.129787,9.78248,0.382678,-0.698271,-0.16023,233489
8.52024,-0.0852046,9.77612,0.380326,-0.697378,-0.159336,234934
8.63233,-0.0946986,9.7648,0.380908,-0.695906,-0.158676,236366
8.70088,-0.0666244,9.76894,0.379676,-0.692898,-0.158672,236896
8.76663,-0.0772689,9.7554,0.380726,-0.691475,-0.159285,237798
8.64757,-0.0453506,9.75617,0.378756,-0.693486,-0.157756,239192
8.42472,-0.0695672,9.75712,0.380516,-0.697353,-0.15545,240661
8.27883,-0.0502105,9.7448,0.379666,-0.703754,-0.155437,240866
8.05231,-0.0454597,9.74561,0.379197,-0.708769,-0.156485,242065
7.96072,-0.00893625,9.74804,0.377804,-0.71163,-0.158117,243504
8.31937,-0.00192679,9.76328,0.377497,-0.69589,-0.158134,244801
8.38871,-0.00210674,9.75778,0.378119,-0.696184,-0.155015,244942
8.56397,0.0398277,9.76238,0.375048,-0.693816,-0.158132,246407
8.68841,-0.0014995,9.76026,0.377345,-0.692162,-0.158695,247826
8.97682,-0.00435111,9.77348,0.377471,-0.679504,-0.158711,248701
8.9702,-0.00459538,9.7881,0.377454,-0.679597,-0.157747,249271
8.83635,0.0322253,9.81608,0.375476,-0.682448,-0.155996,250706
8.72446,-0.0474513,9.82702,0.379181,-0.685313,-0.157551,252111
8.57178,-0.0494134,9.83584,0.379267,-0.692018,-0.157543,252618
8.59517,-0.029212,9.85659,0.378192,-0.692925,-0.157479,253549
8.74414,-0.00156786,9.87142,0.376669,-0.691419,-0.155231,254995
8.99222,-0.0383383,9.87715,0.378657,-0.687419,-0.157736,256432
9.26164,-0.0677523,9.9058,0.37995,-0.6756,-0.157759,256672
9.40798,-0.0620046,9.92136,0.379786,-0.673376,-0.158646,257889
9.43889,-0.055568,9.9399,0.378976,-0.672176,-0.156826,259279
9.6555,-0.0435123,9.96476,0.378448,-0.662674,-0.156835,260615
9.5522,-0.083504,9.98892,0.380978,-0.664568,-0.155332,260703
9.49191,-0.0821781,10.0061,0.380668,-0.66585,-0.15852,262130
9.53365,-0.0515657,10.0335,0.379507,-0.665932,-0.157086,263566
9.4739,-0.0433077,9.99368,0.379142,-0.668544,-0.157081,264534
9.67388,-0.075494,10.0011,0.380802,-0.665737,-0.156079,264983
9.9801,-0.0569681,10.0089,0.380088,-0.660156,-0.157078,266389
10.2232,-0.0489677,10.0213,0.379495,-0.655444,-0.158277,267865
10.0016,-0.0946041,9.9975,0.381497,-0.665168,-0.158278,268346
10.0949,-0.155652,9.98974,0.384774,-0.661602,-0.158244,269315
9.95115,-0.135278,9.99062,0.38361,-0.663327,-0.156152,270745
9.77285,-0.16669,9.96998,0.384987,-0.671148,-0.156151,272183
9.59867,-0.138818,9.95853,0.3836,-0.673029,-0.158134,272191
9.44448,-0.0949592,9.94007,0.381983,-0.675929,-0.155975,273620
9.50813,-0.0777498,9.91927,0.380725,-0.674855,-0.156221,275051
9.60424,-0.0217657,9.87814,0.378265,-0.670624,-0.15621,276108
9.7934,-0.0333077,9.86311,0.378855,-0.666891,-0.157834,276450
9.97385,-0.0362721,9.85222,0.378408,-0.663152,-0.159845,277909
10.0235,-0.10945,9.83946,0.381955,-0.660291,-0.159181,279324
9.55943,-0.134126,9.80369,0.383036,-0.680653,-0.159163,280058
9.35609,-0.125643,9.77832,0.382964,-0.683605,-0.157104,280790
9.14101,-0.0495379,9.76119,0.379412,-0.686141,-0.158642,282227
8.92883,-0.00785524,9.73235,0.378086,-0.69054,-0.156165,283633
8.5549,-0.0248173,9.70599,0.378829,-0.706948,-0.156149,283962
8.58479,-0.0406649,9.67108,0.379597,-0.706591,-0.156565,285018
8.73587,-0.0506306,9.66345,0.379815,-0.704057,-0.157505,286505
8.91232,-0.0862989,9.6506,0.380724,-0.700872,-0.158168,287891
9.17171,-0.100078,9.68794,0.381331,-0.689495,-0.158186,287894
9.24967,-0.17873,9.68177,0.385184,-0.68687,-0.156744,289342
9.12774,-0.13069,9.67256,0.383135,-0.689102,-0.155514,290780
8.95665,-0.102433,9.70507,0.381896,-0.696622,-0.155497,291899
8.87314,-0.0187672,9.7028,0.378554,-0.697403,-0.158161,292242
8.82131,-0.0347139,9.69233,0.378842,-0.699162,-0.155884,293649
8.97292,-0.074892,9.69052,0.380557,-0.696382,-0.157774,295097
8.83537,-0.0555493,9.6934,0.379708,-0.702422,-0.157762,295808
9.02013,-0.0651688,9.70442,0.379215,-0.699119,-0.157823,296555
9.17445,-0.133304,9.70027,0.382957,-0.69571,-0.159914,297970
9.1713,-0.148718,9.70206,0.383404,-0.694305,-0.157075,299378
9.2739,-0.162587,9.77072,0.384017,-0.68982,-0.157084,299703
9.11132,-0.106182,9.77606,0.38191,-0.691986,-0.156328,300824
8.94314,-0.100508,9.7749,0.381146,-0.694194,-0.159263,302265
9.07833,-0.117028,9.83454,0.381875,-0.688276,-0.159275,303633
8.93814,-0.111354,9.8496,0.382115,-0.69121,-0.156866,303700
8.9943,-0.151373,9.8517,0.38283,-0.690109,-0.156193,305134
9.12419,-0.204027,9.86487,0.385512,-0.687775,-0.158776,306554
9.23325,-0.215413,9.90404,0.386014,-0.682999,-0.158785,307587
9.3113,-0.2293,9.89896,0.386615,-0.680687,-0.159256,307966
9.19063,-0.225723,9.89405,0.387112,-0.68163,-0.154933,309430
8.90052,-0.143394,9.88987,0.384097,-0.686076,-0.156148,310867
8.62265,-0.111496,9.86529,0.382695,-0.698267,-0.156124,311502
8.29179,-0.068964,9.85574,0.380827,-0.704193,-0.157173,312282
8.03573,-0.0707459,9.86019,0.38092,-0.709558,-0.156178,313664
7.98698,-0.0544363,9.86729,0.379094,-0.711429,-0.156033,315139
7.76751,-0.049901,9.84592,0.378893,-0.721058,-0.15602,315471
7.86442,-0.112994,9.85717,0.381413,-0.720233,-0.158062,316544
7.96281,-0.145948,9.85854,0.383567,-0.71898,-0.157196,317989
7.91064,-0.0897143,9.86359,0.381475,-0.719554,-0.155908,319396
8.1786,-0.0866015,9.86478,0.381339,-0.707791,-0.155922,319397
7.94547,-0.0329794,9.8712,0.379547,-0.712573,-0.154623,320823
7.68683,-0.0155819,9.87082,0.379144,-0.717794,-0.156409,322267
7.75497,0.00674892,9.85861,0.378163,-0.714799,-0.156406,323303
7.56827,0.0581881,9.87613,0.375606,-0.719869,-0.156142,323705
7.60102,0.0396448,9.89268,0.376295,-0.721049,-0.15778,325149
7.76504,-0.0493132,9.90449,0.379114,-0.719609,-0.159846,326560
7.82386,-0.0541424,9.89389,0.379325,-0.717024,-0.15985,327231
7.99177,-0.0911748,9.90584,0.381346,-0.714992,-0.158342,327987
8.04099,-0.0509539,9.91617,0.379296,-0.714028,-0.155945,329434
7.89417,-0.0123452,9.93048,0.377959,-0.717562,-0.155924,330867
8.1637,-0.0156695,9.93953,0.378105,-0.705733,-0.155939,331165
8.00055,-0.0121486,9.9429,0.378109,-0.709272,-0.157322,332284
7.85425,0.00898165,9.96699,0.376912,-0.713714,-0.155461,333721
8.23772,-0.04491,9.98427,0.379278,-0.696885,-0.155497,335104
8.30337,-0.0714388,10.0062,0.379572,-0.697199,-0.157604,335159
8.4897,-0.186727,10.0158,0.384198,-0.695344,-0.159418,336615
8.70518,-0.211808,10.0243,0.386155,-0.692238,-0.158132,338047
9.01401,-0.142906,10.0393,0.383131,-0.678685,-0.15813,339029
9.13699,-0.078699,10.0515,0.379823,-0.676264,-0.156976,339453
9.07152,-0.0704502,10.0501,0.380526,-0.677751,-0.156315,340928
8.93926,-0.0335977,10.0473,0.37941,-0.68027,-0.158395,342350
8.78592,0.0137847,9.9994,0.377328,-0.686987,-0.158374,342954
8.64787,0.0851475,10.0171,0.373733,-0.690633,-0.156579,343783
8.69302,0.010839,10.0173,0.377553,-0.69098,-0.157826,345219
8.88562,-0.0234629,10.0184,0.378897,-0.688255,-0.158687,346650
9.18093,-0.054949,10.0009,0.380278,-0.675286,-0.158712,346866
9.36463,-0.0513332,10.0005,0.379161,-0.672303,-0.158805,348069
9.45835,-0.0604937,9.97951,0.38025,-0.669764,-0.15758,349479
9.69688,-0.0801395,9.96434,0.381112,-0.659289,-0.157599,350847
9.59658,0.0073488,9.94881,0.377284,-0.661241,-0.156491,350944
9.47075,0.0661818,9.92898,0.375467,-0.66313,-0.156823,352364
9.33821,0.069568,9.91953,0.374756,-0.666431,-0.15653,353762
9.05803,0.0560781,9.87306,0.375345,-0.678717,-0.156519,354786
9.11873,0.0260492,9.86874,0.375995,-0.678361,-0.159178,355203
9.30588,-0.0593042,9.85786,0.379408,-0.67541,-0.158408,356665
9.5018,-0.0468347,9.84914,0.378679,-0.672217,-0.158164,358093
9.52716,-0.0206295,9.83536,0.377528,-0.6711,-0.158158,358644
9.65085,-0.0266586,9.81677,0.378018,-0.667581,-0.158194,359543
9.5581,-0.00797096,9.79106,0.377573,-0.669442,-0.157054,360955
9.48062,0.0752309,9.78008,0.373574,-0.670004,-0.157168,362392
9.50107,-0.00479612,9.7681,0.377086,-0.669102,-0.157191,362569
9.37393,-0.0210472,9.75417,0.377679,-0.672252,-0.153783,363837
9.46284,-0.117891,9.73638,0.381572,-0.670845,-0.159283,365246
9.47069,-0.173349,9.79705,0.38401,-0.670518,-0.159299,366604
9.64708,-0.209177,9.79399,0.38508,-0.667692,-0.15823,366668
9.85013,-0.247937,9.78376,0.386492,-0.663817,-0.158585,368134
9.95818,-0.275502,9.76802,0.38841,-0.660379,-0.157767,369539
9.68587,-0.188439,9.74989,0.384587,-0.672328,-0.157728,370528
9.58195,-0.137689,9.73376,0.382171,-0.673889,-0.158391,370995
9.47603,-0.0876726,9.73227,0.380106,-0.674708,-0.158858,372423
9.3579,-0.125538,9.72131,0.381445,-0.677442,-0.155918,373854
9.13898,-0.183591,9.70558,0.383993,-0.687048,-0.155922,374431
9.2456,-0.23725,9.70417,0.386407,-0.685123,-0.158645,375292
9.42486,-0.25802,9.70627,0.387018,-0.681975,-0.159226,376727
9.61407,-0.295088,9.68635,0.38931,-0.677961,-0.160014,378157
9.76053,-0.33504,9.75014,0.391067,-0.67155,-0.160033,378361
9.8382,-0.277305,9.73734,0.389616,-0.668476,-0.156659,379586
9.69848,-0.207196,9.71829,0.38615,-0.67042,-0.156539,380990
9.40253,-0.12247,9.79075,0.382434,-0.683432,-0.156499,382292
9.24242,-0.115103,9.77114,0.382768,-0.685012,-0.15855,382464
9.07161,-0.0779221,9.77849,0.380666,-0.688829,-0.156541,383878
9.16349,-0.0991722,9.77782,0.380989,-0.687012,-0.159965,385302
8.92484,-0.00941432,9.76534,0.377048,-0.697485,-0.159927,386245
9.11042,-0.0868662,9.7713,0.381152,-0.694548,-0.160052,386756
9.33607,-0.0854331,9.7627,0.379965,-0.689674,-0.160111,388165
9.39472,-0.073278,9.75115,0.38024,-0.686983,-0.157392,389598
9.41226,-0.0115463,9.75946,0.377531,-0.686215,-0.157376,390195
9.26309,0.0239642,9.74135,0.375683,-0.687961,-0.158384,391029
9.04108,0.0973027,9.72781,0.372904,-0.690903,-0.157436,392465
8.81606,0.100489,9.72146,0.372666,-0.695094,-0.155909,393903
8.88311,0.0118426,9.70806,0.376557,-0.692147,-0.155937,394103
8.85863,-0.00277065,9.70447,0.376845,-0.692849,-0.159536,395300
8.91415,-0.0484734,9.70739,0.378494,-0.691904,-0.160199,396758
8.96812,-0.109385,9.77108,0.381171,-0.689552,-0.160219,398007
9.02818,-0.145795,9.77488,0.382884,-0.688165,-0.159022,398213
9.0033,-0.123943,9.7826,0.382124,-0.688052,-0.158667,399647
8.87113,-0.109656,9.78891,0.381233,-0.690358,-0.158388,401060
8.60177,-0.0359132,9.75827,0.377994,-0.702175,-0.158352,401959
8.51216,-0.0316512,9.76467,0.37845,-0.703937,-0.158283,402474
8.49852,-0.00349734,9.78032,0.376699,-0.70485,-0.157768,403933
