ax,ay,az,fx,fy,fz,tx,ty,tz,t
1.36954e-11,-1.03187,3.79029e-06,1.27682e-11,-0.962011,3.53367e-06,0.0422311,-9.88601e-10,-0.000269291,0
2.73909e-11,-2.06375,7.58057e-06,-0.00403114,-1.86635,0.0481276,0.0936153,-0.00227704,-0.147439,1437
4.10863e-11,-3.09562,1.13709e-05,-0.0110273,-2.62758,0.142991,0.150787,-0.00679679,-0.147766,2868
5.47817e-11,-4.12749,1.51611e-05,-0.0210586,-3.211,0.281951,0.209949,-0.0134944,-0.1479,4284
6.84771e-11,-5.15936,1.89514e-05,-0.0343797,-3.62527,0.462315,0.2681,-0.0223289,-0.148289,5721
8.21726e-11,-6.19124,2.27417e-05,-0.0513675,-3.90423,0.680983,0.322581,-0.0332671,-0.148419,7177
9.5868e-11,-7.22311,2.6532e-05,-0.0671916,-4.08764,0.932577,0.372022,-0.0461148,-0.148024,8598
1.09563e-10,-8.25498,3.03223e-05,-0.082207,-4.20327,1.21179,0.415687,-0.060779,-0.148046,10024
-1.23594e-07,-8.25498,3.03223e-05,-0.0955965,-3.51174,1.51651,0.417041,-0.0771386,-0.148116,11483
0.127658,-5.68799,0.000780648,-0.0955966,-3.51174,1.51651,0.417041,-0.0771386,-0.148116,12362
0.127658,-5.68799,0.000780648,-0.11049,-2.96282,1.8394,0.418256,-0.0950906,-0.147997,12923
0.127658,-5.68799,0.000780648,-0.125071,-2.52745,2.1754,0.419329,-0.114422,-0.148385,14359
0.127658,-5.68799,0.000780648,-0.137145,-2.18277,2.51956,0.420314,-0.134972,-0.147881,15764
0.255654,-3.90013,0.00174627,-0.137146,-2.18277,2.51956,0.420314,-0.134972,-0.147881,16308
0.255654,-3.90013,0.00174627,-0.148402,-1.9129,2.86836,0.421118,-0.156557,-0.148254,17208
0.255654,-3.90013,0.00174627,-0.159898,-1.70148,3.21764,0.421778,-0.179067,-0.148393,18616
0.255654,-3.90013,0.00174627,-0.168367,-1.5349,3.5651,0.422312,-0.202331,-0.147874,20060
0.376235,-2.66301,0.00278739,-0.168367,-1.5349,3.5651,0.422312,-0.202331,-0.147874,20242
0.376235,-2.66301,0.00278739,-0.175378,-1.40339,3.90731,0.422941,-0.226248,-0.147759,21493
0.376235,-2.66301,0.00278739,-0.183814,-1.30081,4.24524,0.423578,-0.250582,-0.148058,22906
0.483316,-1.80974,0.00431705,-0.183814,-1.30081,4.24524,0.423578,-0.250582,-0.148058,24183
0.483317,-1.80974,0.00431705,-0.192757,-1.21584,4.57227,0.424027,-0.275323,-0.147977,24349
0.483317,-1.80974,0.00431705,-0.195995,-1.1529,4.88905,0.424369,-0.300264,-0.14761,25817
0.483317,-1.80974,0.00431705,-0.198161,-1.10465,5.1933,0.424617,-0.325254,-0.148141,27252
0.57454,-1.22348,0.00470443,-0.198161,-1.10465,5.1933,0.424617,-0.325254,-0.148141,28114
0.574541,-1.22348,0.00470443,-0.201729,-1.06498,5.48598,0.424814,-0.350236,-0.147731,28641
0.574541,-1.22348,0.00470443,-0.207194,-1.03692,5.76468,0.425093,-0.375112,-0.148126,30084
0.574541,-1.22348,0.00470443,-0.211387,-1.01435,6.03178,0.425367,-0.399799,-0.14798,31513
0.652038,-0.817031,0.00507383,-0.211387,-1.01435,6.03178,0.425367,-0.399799,-0.14798,32089
0.652038,-0.817031,0.00507383,-0.212009,-0.997732,6.28482,0.425451,-0.424161,-0.148136,32949
0.652038,-0.817031,0.00507383,-0.210389,-0.978775,6.52844,0.425672,-0.448142,-0.148471,34366
0.652038,-0.817031,0.00507383,-0.211145,-0.968742,6.75491,0.425719,-0.47176,-0.148282,35805
0.716065,-0.538316,0.00609209,-0.211145,-0.968742,6.75491,0.425719,-0.47176,-0.148282,36006
0.716065,-0.538316,0.00609209,-0.210788,-0.957791,6.97002,0.425818,-0.49493,-0.147484,37241
0.716065,-0.538316,0.00609209,-0.210885,-0.949447,7.17204,0.4258,-0.517642,-0.148022,38682
0.768844,-0.349511,0.0070526,-0.210885,-0.949447,7.17204,0.4258,-0.517642,-0.148022,39928
0.768844,-0.349511,0.0070526,-0.214597,-0.944775,7.36194,0.425942,-0.539835,-0.14775,40114
0.768844,-0.349511,0.0070526,-0.211334,-0.943448,7.53996,0.425964,-0.5614,-0.148574,41535
0.768844,-0.349511,0.0070526,-0.205254,-0.93776,7.70891,0.426119,-0.582335,-0.148433,42981
0.811516,-0.218834,0.00792105,-0.205254,-0.93776,7.70891,0.426119,-0.582335,-0.148433,43882
0.811516,-0.218834,0.00792105,-0.202714,-0.937623,7.86663,0.426084,-0.602711,-0.148048,44411
0.811516,-0.218834,0.00792105,-0.198937,-0.93215,8.01467,0.426163,-0.62243,-0.148173,45850
0.811516,-0.218834,0.00792105,-0.198304,-0.930903,8.15243,0.426008,-0.641595,-0.147929,47265
0.846157,-0.128952,0.00857668,-0.198304,-0.930903,8.15243,0.426008,-0.641595,-0.147929,47833
0.846157,-0.128952,0.00857668,-0.192947,-0.927904,8.28321,0.426222,-0.660115,-0.148052,48725
0.846157,-0.128952,0.00857668,-0.193795,-0.929212,8.4051,0.426146,-0.67804,-0.147904,50134
0.846157,-0.128952,0.00857668,-0.196831,-0.929026,8.51873,0.426095,-0.695351,-0.148026,51565
0.873319,-0.0665694,0.00900498,-0.196831,-0.929026,8.51873,0.426095,-0.695351,-0.148026,51801
0.873319,-0.0665694,0.00900498,-0.196644,-0.924535,8.62459,0.426083,-0.712015,-0.148046,53001
0.873319,-0.0665694,0.00900498,-0.193129,-0.916975,8.72609,0.426138,-0.728077,-0.147766,54415
0.89525,-0.0236006,0.00938309,-0.193129,-0.916975,8.72609,0.426138,-0.728077,-0.147766,55743
0.895249,-0.0236006,0.00938309,-0.183766,-0.913046,8.82048,0.42619,-0.743384,-0.148696,55862
0.895249,-0.0236006,0.00938309,-0.181304,-0.911865,8.90997,0.42616,-0.758285,-0.148288,57331
0.895249,-0.0236006,0.00938309,-0.181593,-0.913789,8.99105,0.426214,-0.772633,-0.147922,58736
0.913347,0.00587063,0.0106582,-0.181593,-0.913789,8.99105,0.426214,-0.772633,-0.147922,59657
0.913347,0.00587063,0.0106582,-0.18861,-0.915524,9.06839,0.426136,-0.786494,-0.147339,60156
0.913348,0.00587063,0.0106582,-0.199691,-0.91244,9.13969,0.426047,-0.80005,-0.147884,61600
0.913348,0.00587063,0.0106582,-0.19517,-0.910498,9.20926,0.426115,-0.812716,-0.147996,63036
0.928578,0.0239627,0.0115235,-0.19517,-0.910498,9.20926,0.426115,-0.812716,-0.147996,63620
0.928579,0.0239627,0.0115235,-0.190451,-0.912326,9.27313,0.426008,-0.824923,-0.148555,64447
0.928579,0.0239627,0.0115235,-0.177536,-0.912925,9.33385,0.426111,-0.836359,-0.148156,65895
0.928579,0.0239627,0.0115235,-0.182181,-0.91456,9.38964,0.426047,-0.847669,-0.147997,67324
0.940859,0.036782,0.0122804,-0.182181,-0.91456,9.38964,0.426047,-0.847669,-0.147997,67573
0.940859,0.036782,0.0122804,-0.187425,-0.914673,9.44131,0.42607,-0.858529,-0.148127,68782
0.940859,0.036782,0.0122804,-0.199136,-0.912065,9.48961,0.425789,-0.869041,-0.147317,70204
0.950412,0.0455798,0.0127811,-0.199136,-0.912065,9.48961,0.425789,-0.869041,-0.147317,71500
0.950411,0.0455798,0.0127811,-0.211052,-0.90776,9.53677,0.425674,-0.879211,-0.14728,71632
0.950411,0.0455798,0.0127811,-0.212371,-0.914556,9.57865,0.425811,-0.888765,-0.148253,73058
0.950411,0.0455798,0.0127811,-0.207796,-0.914153,9.6208,0.425901,-0.897872,-0.14785,74488
0.957681,0.0539957,0.0129937,-0.207796,-0.914153,9.6208,0.425901,-0.897872,-0.14785,75443
0.957681,0.0539957,0.0129937,-0.192028,-0.916004,9.65805,0.426107,-0.906267,-0.148159,75926
0.95768,0.0539957,0.0129937,-0.19304,-0.914845,9.69338,0.426092,-0.914585,-0.14811,77343
