fx,fy,fz,tx,ty,tz,t
9.04133,-0.197081,10.2685,0.394068,-0.685875,-0.145226,1.70609e+06
8.67744,-0.0687299,10.2154,0.38843,-0.701835,-0.145171,1.70657e+06
8.52205,-0.195932,10.2316,0.393538,-0.705703,-0.150483,1.70751e+06
8.51401,-0.523484,10.2391,0.407835,-0.706218,-0.14747,1.70895e+06
8.56337,-0.530497,10.2661,0.407869,-0.706434,-0.15312,1.71039e+06
8.54707,-0.176965,10.1444,0.392342,-0.707115,-0.15302,1.71052e+06
8.74347,-0.0537339,10.1673,0.388116,-0.705132,-0.147348,1.71182e+06
9.09132,0.0171407,10.1487,0.384858,-0.698648,-0.147636,1.71324e+06
9.07819,-0.272373,10.0431,0.397562,-0.699195,-0.147716,1.71445e+06
9.32772,-0.296435,10.0104,0.397896,-0.695134,-0.152711,1.71468e+06
9.48047,-0.408279,9.98004,0.404866,-0.690642,-0.143691,1.71614e+06
9.36811,-0.298789,9.99245,0.398515,-0.692428,-0.151258,1.71756e+06
9.5325,-0.497665,10.1808,0.407256,-0.685265,-0.151323,1.71838e+06
9.45517,-0.50471,10.1746,0.408238,-0.685729,-0.147373,1.71897e+06
9.41447,-0.441283,10.187,0.406738,-0.687169,-0.145312,1.72041e+06
9.61566,-0.227221,10.2545,0.395954,-0.683936,-0.149076,1.72185e+06
9.41535,-0.22456,10.2597,0.395837,-0.692731,-0.149064,1.72234e+06
9.8075,-0.500909,10.2479,0.407658,-0.68485,-0.152089,1.72328e+06
10.0701,-0.790256,10.2174,0.420614,-0.678309,-0.151707,1.72473e+06
10.0216,-0.674966,10.1787,0.41682,-0.677103,-0.148041,1.72617e+06
9.86043,-0.645951,10.1833,0.415546,-0.68418,-0.148024,1.72626e+06
9.55216,-0.465795,10.108,0.406396,-0.687457,-0.15032,1.72758e+06
9.19707,-0.358364,10.0808,0.403076,-0.693536,-0.141721,1.72903e+06
9.15489,-0.338396,10.1334,0.402203,-0.695402,-0.141714,1.7302e+06
8.96602,-0.260045,10.1194,0.397917,-0.697314,-0.148311,1.73044e+06
8.86209,-0.42001,10.1485,0.40473,-0.70027,-0.151372,1.73189e+06
8.94851,-0.66479,10.1207,0.414099,-0.69744,-0.150849,1.73333e+06
8.36606,-0.367439,10.1778,0.401048,-0.723025,-0.150734,1.73412e+06
8.33207,-0.348502,10.1258,0.401383,-0.723996,-0.155453,1.73477e+06
8.28595,-0.0823263,10.069,0.391593,-0.723829,-0.144138,1.73619e+06
8.16203,0.210098,10.0542,0.378736,-0.726878,-0.146195,1.73759e+06
7.69222,0.383593,9.95295,0.371114,-0.747473,-0.146121,1.73808e+06
7.80382,0.349004,9.95517,0.371429,-0.746126,-0.1512,1.73903e+06
8.01525,0.103711,9.98858,0.381359,-0.742586,-0.148555,1.74049e+06
8.22234,-0.0759802,10.041,0.388903,-0.739525,-0.152982,1.74194e+06
8.81213,-0.314262,10.139,0.399368,-0.713661,-0.153081,1.74203e+06
9.06053,-0.318905,10.1269,0.399668,-0.708626,-0.152795,1.74333e+06
9.21079,-0.210317,10.0896,0.397042,-0.705557,-0.144492,1.74478e+06
9.30616,-0.335979,10.238,0.402566,-0.701412,-0.144533,1.74592e+06
9.37675,-0.0438767,10.2251,0.390456,-0.698722,-0.141969,1.7462e+06
9.40056,0.0178332,10.2416,0.384574,-0.697988,-0.154879,1.74764e+06
9.43073,-0.383941,10.2373,0.403096,-0.695122,-0.146769,1.74906e+06
9.50783,-0.50792,10.3663,0.408546,-0.691773,-0.146807,1.74993e+06
9.34805,-0.584965,10.4108,0.412391,-0.69464,-0.153759,1.7505e+06
9.29318,-0.447878,10.422,0.405438,-0.694496,-0.150225,1.75195e+06
9.31159,-0.471165,10.373,0.407409,-0.693684,-0.14424,1.7534e+06
8.9948,-0.19838,10.2268,0.395426,-0.70755,-0.144146,1.75388e+06
9.05194,-0.0638152,10.1779,0.389632,-0.705463,-0.143822,1.75479e+06
9.00825,0.0197889,10.1635,0.386095,-0.704674,-0.150872,1.75622e+06
8.84995,-0.191565,10.155,0.393563,-0.707431,-0.1534,1.75765e+06
8.70073,-0.447507,10.0509,0.404793,-0.713953,-0.153464,1.7578e+06
8.5978,-0.572306,10.0633,0.411769,-0.715028,-0.149819,1.7591e+06
8.55839,-0.383726,10.0837,0.402309,-0.716385,-0.147369,1.76052e+06
8.43827,-0.559624,10.1443,0.410034,-0.721675,-0.147412,1.76174e+06
8.60489,-0.422233,10.172,0.405633,-0.719152,-0.145628,1.76195e+06
8.8925,-0.47651,10.1535,0.406833,-0.71356,-0.148387,1.76338e+06
9.13013,-0.555453,10.139,0.411762,-0.708948,-0.151017,1.76482e+06
9.19099,-0.484656,10.1951,0.408657,-0.706292,-0.151,1.76566e+06
9.30579,-0.487308,10.1733,0.408432,-0.702105,-0.145275,1.76624e+06
9.17001,-0.393615,10.1662,0.403963,-0.703703,-0.151935,1.76767e+06
9.0145,-0.340008,10.1397,0.402442,-0.705971,-0.148537,1.76912e+06
9.1842,-0.13791,10.1884,0.393573,-0.698535,-0.148489,1.7696e+06
9.1456,-0.00884149,10.2192,0.387263,-0.699203,-0.144933,1.77058e+06
9.31025,-0.0212274,10.2841,0.385375,-0.696803,-0.151971,1.77199e+06
9.61778,-0.510818,10.256,0.406404,-0.688993,-0.150979,1.7734e+06
9.75467,-0.37153,10.2081,0.400287,-0.68297,-0.150948,1.77357e+06
9.70523,-0.504516,10.1817,0.40669,-0.682739,-0.155851,1.77483e+06
9.51289,-0.268945,10.1426,0.397503,-0.683866,-0.145011,1.77627e+06
9.11171,-0.247368,10.1512,0.396557,-0.70148,-0.144983,1.77747e+06
8.69333,-0.0715484,10.0751,0.389433,-0.707836,-0.145339,1.77773e+06
8.36774,-0.00211735,10.0433,0.387273,-0.714034,-0.141796,1.77914e+06
8.22899,-0.0100805,10.0607,0.385232,-0.71595,-0.1484,1.78057e+06
8.1176,-0.236977,10.0681,0.395193,-0.720842,-0.148457,1.78139e+06
8.03647,-0.47744,10.1086,0.405309,-0.724379,-0.159998,1.78201e+06
8.20759,-0.742581,10.0926,0.417516,-0.720204,-0.149558,1.78346e+06
8.18761,-0.608819,10.0555,0.412693,-0.721907,-0.151525,1.78486e+06
8.09791,-0.764849,10.0187,0.419541,-0.725835,-0.151564,1.78531e+06
8.11819,-0.426711,9.97806,0.40675,-0.724048,-0.138672,1.7863e+06
7.92717,-0.246487,9.96255,0.398083,-0.728818,-0.149079,1.78773e+06
7.90791,-0.393288,9.97658,0.404638,-0.729738,-0.151294,1.78918e+06
8.37726,-0.537111,10.1793,0.410963,-0.709191,-0.15136,1.78926e+06
8.46551,-0.704846,10.2394,0.416814,-0.707768,-0.147104,1.79059e+06
8.53221,-0.804702,10.2964,0.421722,-0.708075,-0.155123,1.79202e+06
8.46091,-0.331054,10.4726,0.400939,-0.711255,-0.154987,1.79325e+06
8.60666,-0.373635,10.4426,0.402239,-0.70789,-0.151788,1.79347e+06
8.54218,-0.233461,10.3972,0.397813,-0.709445,-0.147362,1.79492e+06
8.48114,0.0887471,10.3796,0.384289,-0.710325,-0.139764,1.79634e+06
8.4238,0.413376,10.2913,0.370033,-0.712817,-0.13967,1.79717e+06
8.37566,0.385224,10.3063,0.367695,-0.714073,-0.152216,1.79779e+06
8.38195,-0.0704181,10.301,0.389659,-0.713488,-0.143493,1.7992e+06
8.23432,-0.117998,10.3457,0.39007,-0.716425,-0.15474,1.80065e+06
8.34596,-0.185262,10.2756,0.393019,-0.711504,-0.154765,1.80113e+06
8.23792,-0.0743489,10.2765,0.386631,-0.714186,-0.153333,1.8021e+06
8.22623,-0.191297,10.2054,0.393523,-0.714284,-0.144321,1.80351e+06
8.16111,0.00964833,10.1762,0.385113,-0.715922,-0.14231,1.80492e+06
8.2887,-0.281293,10.1153,0.397881,-0.710304,-0.142398,1.80505e+06
8.20566,-0.133159,10.111,0.390151,-0.712011,-0.150744,1.80638e+06
8.09236,-0.400975,10.1238,0.4026,-0.715309,-0.152044,1.8078e+06
8.19543,-0.601859,10.2377,0.411425,-0.710817,-0.152106,1.80906e+06
8.23967,-0.726359,10.2513,0.417304,-0.710916,-0.147799,1.80924e+06
8.33446,-0.545726,10.2909,0.409979,-0.710666,-0.148475,1.81068e+06
8.54857,-0.423369,10.2959,0.406111,-0.707999,-0.150203,1.81212e+06
8.67042,-0.39192,10.3002,0.404731,-0.702651,-0.150201,1.81296e+06
8.93667,-0.360658,10.2599,0.402541,-0.698128,-0.151654,1.81355e+06
9.12691,-0.367839,10.2482,0.403213,-0.695072,-0.15146,1.81496e+06
9.2251,-0.359948,10.2347,0.404031,-0.691963,-0.143185,1.81638e+06
9.26504,-0.237755,10.2385,0.398667,-0.690211,-0.143153,1.81692e+06
9.11575,-0.197768,10.239,0.395825,-0.693099,-0.153769,1.81784e+06
9.02633,-0.203204,10.214,0.395422,-0.694738,-0.149368,1.81928e+06
9.06097,-0.059549,10.228,0.389808,-0.694611,-0.144466,1.82073e+06
9.20429,0.0243346,10.1833,0.386123,-0.688307,-0.14445,1.82084e+06
9.38281,0.0645499,10.2252,0.382135,-0.685818,-0.152846,1.8221e+06
9.66188,-0.294487,10.2034,0.398355,-0.678992,-0.150302,1.82358e+06
9.31009,-0.437174,10.2386,0.404621,-0.694446,-0.150322,1.82481e+06
9.23516,-0.59573,10.2192,0.411761,-0.695365,-0.15599,1.82498e+06
9.08845,-0.40139,10.1787,0.404194,-0.69636,-0.147469,1.82642e+06
8.79553,-0.27334,10.1315,0.398372,-0.701405,-0.146792,1.82786e+06
8.43815,-0.321747,10.162,0.400498,-0.717102,-0.146786,1.82874e+06
8.28773,-0.292383,10.1433,0.400155,-0.720316,-0.141233,1.82927e+06
8.35031,-0.217708,10.1633,0.394833,-0.719011,-0.149699,1.83071e+06
8.45707,-0.440106,10.1973,0.404086,-0.718983,-0.155126,1.83214e+06
8.614,-0.473374,10.2255,0.405548,-0.712102,-0.155143,1.83267e+06
8.92383,-0.676471,10.2163,0.415508,-0.705221,-0.152121,1.83359e+06
9.03416,-0.556931,10.1931,0.410739,-0.704174,-0.152111,1.835e+06
9.13292,-0.278121,10.1651,0.400826,-0.700474,-0.142879,1.83647e+06
9.09821,-0.0449219,10.2093,0.390591,-0.70201,-0.142811,1.83661e+06
9.02292,0.139329,10.2161,0.381616,-0.70404,-0.153122,1.8379e+06
9.10314,0.0144387,10.2327,0.386132,-0.701974,-0.149306,1.83932e+06
9.07516,-0.0618766,10.2711,0.389484,-0.703214,-0.149326,1.84058e+06
9.18964,-0.209437,10.3223,0.395406,-0.700851,-0.148268,1.84079e+06
9.33838,-0.254266,10.3686,0.396918,-0.698347,-0.155117,1.84217e+06
9.48833,-0.332998,10.3296,0.401099,-0.693901,-0.148047,1.84363e+06
9.39936,-0.385362,10.2866,0.403396,-0.697794,-0.148057,1.8445e+06
9.32865,-0.276698,10.2578,0.399322,-0.698407,-0.149294,1.84507e+06
9.27711,0.0490645,10.2408,0.386398,-0.698043,-0.147773,1.84651e+06
9.22734,-0.0840282,10.2356,0.389071,-0.697923,-0.15171,1.8479e+06
9.21476,-0.386413,10.3186,0.40235,-0.698498,-0.151794,1.84843e+06
9.1233,-0.739407,10.3205,0.419201,-0.698769,-0.145117,1.84934e+06
8.93806,-0.67646,10.3434,0.414006,-0.70186,-0.158354,1.8508e+06
8.79135,-0.727097,10.3332,0.417041,-0.703961,-0.147648,1.85225e+06
8.78123,-0.56231,10.4053,0.409811,-0.704425,-0.147601,1.8524e+06
8.72939,-0.612819,10.341,0.412204,-0.704888,-0.145078,1.85364e+06
8.67488,-0.441806,10.3066,0.403471,-0.705382,-0.144901,1.85506e+06
8.40847,-0.328899,10.2697,0.398513,-0.717067,-0.144855,1.85631e+06
8.25782,-0.374929,10.2241,0.400033,-0.718936,-0.153085,1.8565e+06
8.01671,-0.511338,10.1941,0.406976,-0.72352,-0.152707,1.85795e+06
7.83321,-0.441847,10.2133,0.404254,-0.727691,-0.148573,1.85937e+06
7.9612,-0.0950566,10.1239,0.389026,-0.722047,-0.148483,1.86036e+06
7.97799,0.0219429,10.1219,0.383395,-0.722804,-0.147659,1.86082e+06
8.13031,0.0267125,10.152,0.384945,-0.721616,-0.148568,1.86225e+06
8.38391,0.0619125,10.1453,0.383861,-0.717585,-0.151921,1.86368e+06
8.48674,-0.139365,10.0678,0.392693,-0.71305,-0.151983,1.86429e+06
8.71777,-0.183585,10.0711,0.393939,-0.709611,-0.155929,1.86511e+06
8.89486,-0.257528,10.0575,0.398109,-0.704951,-0.14328,1.86653e+06
8.82519,-0.111717,10.0652,0.392156,-0.706998,-0.154211,1.86797e+06
8.96763,-0.249989,10.1958,0.398233,-0.700782,-0.154257,1.86825e+06
8.98665,-0.156601,10.2113,0.393892,-0.700115,-0.147216,1.8694e+06
9.03923,-0.20425,10.2405,0.394347,-0.699296,-0.147226,1.87084e+06
9.1237,-0.275276,10.2159,0.397464,-0.695581,-0.147251,1.87217e+06
9.30148,-0.409724,10.244,0.401678,-0.693272,-0.157353,1.87225e+06
9.56183,-0.627504,10.2377,0.411431,-0.686283,-0.147593,1.87369e+06
9.4417,-0.743002,10.2146,0.417286,-0.687894,-0.154859,1.87512e+06
9.50974,-0.677372,10.1933,0.414404,-0.684901,-0.154845,1.87612e+06
9.27127,-0.550072,10.1086,0.409673,-0.686762,-0.149545,1.87656e+06
8.80907,-0.328485,10.0631,0.400114,-0.694883,-0.147259,1.87799e+06
8.50708,-0.313664,10.0464,0.399723,-0.700477,-0.141141,1.87942e+06
8.39749,-0.268525,10.0624,0.397742,-0.705292,-0.141123,1.88008e+06
8.25282,-0.307976,10.0716,0.397838,-0.708203,-0.150915,1.88086e+06
8.19718,-0.553773,10.0876,0.408255,-0.711181,-0.1593,1.88229e+06
8.31138,-0.673858,10.0709,0.415364,-0.708344,-0.147138,1.88371e+06
7.92314,-0.442767,10.0028,0.405215,-0.725369,-0.147052,1.88405e+06
7.87292,-0.219234,9.95566,0.39509,-0.728032,-0.159028,1.88515e+06
7.83499,-0.0314647,9.86774,0.390205,-0.728072,-0.14347,1.8866e+06
7.52285,0.170891,9.80862,0.381318,-0.741758,-0.143397,1.88798e+06
7.37466,0.419651,9.80783,0.371038,-0.74639,-0.152087,1.88803e+06
7.49514,0.479417,9.83178,0.365605,-0.745103,-0.149358,1.88946e+06
7.64175,0.206304,9.87254,0.378334,-0.743487,-0.152279,1.8909e+06
8.30677,-0.0122085,9.98473,0.387932,-0.714324,-0.152376,1.89194e+06
8.5,-0.118587,10.0245,0.392164,-0.712389,-0.155267,1.89234e+06
8.74651,-0.010825,10.0324,0.387569,-0.707496,-0.147424,1.89378e+06
8.8113,0.0626975,10.0025,0.384459,-0.707182,-0.150903,1.8952e+06
8.88038,-0.145824,10.093,0.393618,-0.704174,-0.150965,1.89587e+06
9.01818,-0.0117047,10.0854,0.387913,-0.701013,-0.145608,1.89663e+06
9.06781,-0.115188,10.1099,0.389757,-0.700043,-0.15185,1.89805e+06
9.10547,-0.3763,10.1576,0.401358,-0.698824,-0.14901,1.89948e+06
9.16107,-0.520942,10.3115,0.407716,-0.696426,-0.149054,1.89979e+06
9.14347,-0.628996,10.337,0.412835,-0.696453,-0.153689,1.90092e+06
9.13126,-0.6985,10.3425,0.415542,-0.696704,-0.148883,1.90233e+06
8.94339,-0.440301,10.2068,0.4042,-0.704913,-0.148801,1.90378e+06
9.01947,-0.311403,10.1945,0.400334,-0.702625,-0.141723,1.90382e+06
8.99459,-0.22558,10.1571,0.395306,-0.702256,-0.149924,1.90521e+06
8.89546,-0.270195,10.1258,0.399448,-0.703214,-0.154065,1.90664e+06
8.78263,-0.436446,10.0259,0.40674,-0.708139,-0.154105,1.9077e+06
8.58576,-0.439012,10.0145,0.406445,-0.71119,-0.153927,1.90808e+06
8.43834,-0.355526,10.0401,0.403374,-0.714767,-0.152047,1.90952e+06
8.53965,-0.284129,10.0452,0.400823,-0.713027,-0.145198,1.91094e+06
8.44879,-0.387981,10.1094,0.405386,-0.717034,-0.145222,1.91163e+06
8.6104,-0.373249,10.1234,0.405619,-0.715796,-0.150523,1.91238e+06
8.97346,-0.25595,10.1152,0.399405,-0.708628,-0.14886,1.91384e+06
9.20151,-0.365644,10.0814,0.403716,-0.704142,-0.154185,1.91523e+06
9.20651,-0.258484,10.1224,0.399014,-0.703935,-0.154156,1.91557e+06
9.27019,-0.275762,10.0718,0.401647,-0.701383,-0.152911,1.91666e+06
9.16018,-0.0339599,10.0575,0.390041,-0.702913,-0.153505,1.9181e+06
9.38143,-0.0795698,10.0686,0.392043,-0.693204,-0.15353,1.91952e+06
9.31422,-0.00700555,10.0648,0.389395,-0.693785,-0.146436,1.91955e+06
9.39902,-0.0302586,10.1024,0.388921,-0.692871,-0.152639,1.92098e+06
9.68089,-0.237995,10.1212,0.395277,-0.687092,-0.150543,1.92246e+06
9.85935,-0.269414,10.1308,0.396656,-0.679261,-0.150561,1.9235e+06
10.0309,-0.534992,10.1217,0.409146,-0.674369,-0.149661,1.92387e+06
9.96351,-0.5405,10.0881,0.408729,-0.674988,-0.157243,1.92528e+06
9.8712,-0.468277,10.0292,0.405977,-0.673994,-0.144458,1.92672e+06
9.37679,-0.433982,10.0615,0.404474,-0.695708,-0.144421,1.92742e+06
9.16418,-0.354391,10.0549,0.402344,-0.700011,-0.146713,1.92813e+06
9.19231,-0.33476,10.0671,0.400142,-0.698355,-0.142091,1.92957e+06
9.24051,-0.530043,10.106,0.407375,-0.697684,-0.157945,1.93101e+06
9.05116,-0.586792,10.1018,0.409866,-0.705995,-0.157951,1.93138e+06
9.22055,-0.849953,10.0987,0.422668,-0.702886,-0.154014,1.93244e+06
9.38824,-0.697729,10.1056,0.418081,-0.698661,-0.148969,1.93388e+06
9.47689,-0.487849,10.0652,0.4083,-0.696491,-0.149691,1.93529e+06
9.32461,-0.526769,10.0616,0.410009,-0.703175,-0.149694,1.9353e+06
9.38267,-0.417398,10.0083,0.407812,-0.700335,-0.144554,1.93674e+06
9.32285,-0.200882,10.0065,0.398487,-0.70135,-0.15443,1.93817e+06
9.49828,-0.187177,10.1547,0.397893,-0.69369,-0.154436,1.93926e+06
9.62011,-0.258919,10.1772,0.399736,-0.690353,-0.148053,1.93959e+06
9.74728,-0.406759,10.2015,0.405692,-0.687658,-0.151021,1.94102e+06
9.89515,-0.407933,10.2013,0.404828,-0.683615,-0.151309,1.94246e+06
9.58033,-0.112012,10.33,0.391844,-0.697472,-0.151209,1.94322e+06
9.5971,-0.0994551,10.3106,0.393278,-0.695243,-0.143886,1.94389e+06
9.45168,-0.0151644,10.2773,0.387072,-0.69713,-0.1545,1.94533e+06
9.42254,-0.0333378,10.2366,0.388062,-0.695168,-0.145399,1.94674e+06
9.16896,0.17002,10.1665,0.379131,-0.706279,-0.145328,1.94718e+06
8.97065,-0.00145423,10.1257,0.387689,-0.708865,-0.152094,1.94819e+06
8.76545,0.00149209,10.1242,0.385613,-0.711598,-0.151706,1.94963e+06
8.59254,-0.0574635,10.1233,0.386255,-0.714199,-0.14975,1.95107e+06
8.46905,-0.307861,10.1135,0.397247,-0.719617,-0.149813,1.95109e+06
8.40441,-0.418762,10.0792,0.402836,-0.721235,-0.148489,1.95248e+06
8.48597,-0.336863,10.0835,0.401175,-0.718662,-0.141536,1.95392e+06
8.48988,-0.485746,10.075,0.40771,-0.718488,-0.141578,1.95507e+06
8.43788,-0.543201,10.0383,0.407566,-0.719121,-0.152907,1.95535e+06
8.28239,-0.680827,9.99813,0.415137,-0.720869,-0.150454,1.9568e+06
7.98346,-0.544013,9.98951,0.409537,-0.726607,-0.15438,1.95824e+06
7.9866,-0.646008,10.0903,0.414019,-0.726497,-0.154409,1.95898e+06
7.84497,-0.496734,10.1115,0.408704,-0.729845,-0.144029,1.95965e+06
7.91735,-0.448131,10.1301,0.407366,-0.729175,-0.144901,1.9611e+06
8.05756,-0.480572,10.1481,0.407968,-0.728603,-0.153128,1.96252e+06
8.29427,-0.370737,10.1882,0.403149,-0.718223,-0.15311,1.96293e+06
8.60056,-0.374926,10.1942,0.402559,-0.711989,-0.151343,1.96396e+06
8.72278,-0.427373,10.1744,0.406029,-0.709804,-0.150809,1.96539e+06
8.68723,-0.312001,10.1197,0.402543,-0.709879,-0.151279,1.96683e+06
8.96822,-0.138111,10.1545,0.394911,-0.697553,-0.151245,1.96687e+06
8.84962,0.126465,10.1301,0.381764,-0.700217,-0.150896,1.96826e+06
8.86072,0.159007,10.1412,0.379659,-0.700558,-0.1428,1.96969e+06
9.08803,0.279283,10.1925,0.374382,-0.690593,-0.142779,1.97092e+06
9.28884,0.181881,10.2526,0.376603,-0.687692,-0.156,1.9711e+06
9.60608,-0.192414,10.2879,0.391477,-0.681584,-0.151915,1.97256e+06
9.72643,-0.434638,10.2885,0.403698,-0.677735,-0.150963,1.97398e+06
9.42008,-0.497216,10.247,0.406443,-0.691172,-0.150963,1.97484e+06
9.26364,-0.368264,10.195,0.400474,-0.693578,-0.155083,1.97544e+06
9.06666,-0.218034,10.1093,0.395811,-0.694699,-0.140982,1.97689e+06
8.70889,-0.0534712,10.0935,0.389903,-0.702285,-0.144973,1.97827e+06
8.47532,-0.366247,10.0574,0.403631,-0.712528,-0.145048,1.9788e+06
8.38877,-0.347131,10.0676,0.401491,-0.712827,-0.142919,1.97971e+06
8.29118,-0.550718,10.1075,0.409795,-0.716519,-0.159546,1.98118e+06
8.45782,-0.765825,10.1283,0.420562,-0.713477,-0.151401,1.9826e+06
8.60384,-0.980335,10.19,0.429982,-0.707084,-0.151469,1.98272e+06
8.75574,-0.81819,10.1743,0.423697,-0.704841,-0.149475,1.984e+06
8.89148,-0.610741,10.1309,0.414939,-0.702887,-0.149091,1.98543e+06
8.81261,-0.37509,10.2081,0.404598,-0.706371,-0.149021,1.98667e+06
8.96691,-0.176506,10.1734,0.397477,-0.703009,-0.143138,1.98687e+06
9.0446,-0.064464,10.1974,0.391879,-0.702577,-0.157456,1.98831e+06
9.28381,-0.251818,10.239,0.39931,-0.697653,-0.147349,1.98973e+06
9.12512,-0.0514287,10.306,0.390517,-0.704638,-0.147284,1.99061e+06
9.31207,-0.148122,10.3683,0.393724,-0.701487,-0.153764,1.99116e+06
9.50462,-0.164662,10.3722,0.394629,-0.697358,-0.150803,1.99262e+06
9.61545,-0.087966,10.3464,0.393006,-0.693649,-0.145061,1.99404e+06
9.71027,0.0499647,10.2579,0.386946,-0.689462,-0.145028,1.99458e+06
9.73064,0.224167,10.2393,0.376801,-0.689373,-0.156433,1.99546e+06
9.85595,0.154972,10.2001,0.379908,-0.683836,-0.142179,1.99692e+06
9.6983,-0.0152199,10.193,0.388433,-0.68622,-0.155407,1.99833e+06
9.59139,-0.320645,10.2903,0.401847,-0.69094,-0.155487,1.99856e+06
9.49071,-0.452576,10.2936,0.405099,-0.690865,-0.150202,1.99977e+06
9.31379,-0.512281,10.2947,0.407869,-0.693443,-0.14928,2.00121e+06
9.29835,-0.484862,10.379,0.40667,-0.694144,-0.149272,2.00244e+06
9.23555,-0.502048,10.338,0.406419,-0.694462,-0.146118,2.00263e+06
9.21179,-0.478416,10.299,0.407812,-0.693024,-0.142307,2.00406e+06
8.98771,-0.455101,10.2499,0.405291,-0.696898,-0.155048,2.00549e+06
8.64187,-0.43623,10.2126,0.40446,-0.712069,-0.155024,2.00638e+06
8.47081,-0.481284,10.1744,0.407425,-0.713522,-0.147154,2.00693e+06
8.16036,-0.415253,10.1738,0.4054,-0.719863,-0.150794,2.00835e+06
8.0749,-0.284738,10.1795,0.400026,-0.721677,-0.14452,2.0098e+06
8.08974,-0.124525,10.1489,0.392991,-0.721017,-0.144476,2.01033e+06
8.14117,-0.0109238,10.1675,0.388697,-0.720977,-0.146918,2.01126e+06
8.31492,0.0208118,10.1715,0.386465,-0.71978,-0.151199,2.01267e+06
8.68158,-0.0550313,10.166,0.389484,-0.711869,-0.144507,2.01411e+06
8.72133,-0.0830357,10.1394,0.390712,-0.710116,-0.144517,2.01427e+06
8.81719,-0.112263,10.1352,0.392969,-0.709037,-0.153565,2.01553e+06
8.78867,-0.0296105,10.1019,0.389123,-0.707763,-0.14411,2.01696e+06
8.93188,-0.0488558,10.2165,0.389974,-0.701509,-0.144123,2.01821e+06
8.67528,0.0233152,10.1947,0.385636,-0.706591,-0.155651,2.0184e+06
8.54826,0.00684212,10.2242,0.385985,-0.709059,-0.143491,2.01985e+06
8.62801,0.0145343,10.2982,0.383983,-0.708496,-0.15667,2.02126e+06
8.7421,-0.139719,10.2874,0.390754,-0.703485,-0.15672,2.02216e+06
9.01102,-0.499756,10.3147,0.404852,-0.698183,-0.14916,2.02269e+06
9.08916,-0.82372,10.3029,0.420502,-0.695171,-0.148891,2.02412e+06
8.83147,-0.667884,10.258,0.412833,-0.700136,-0.160072,2.02556e+06
8.92335,-0.731315,10.2486,0.415617,-0.6961,-0.160094,2.0261e+06
8.68638,-0.61721,10.1846,0.412319,-0.698439,-0.140019,2.027e+06
8.31487,-0.531423,10.1587,0.409678,-0.706754,-0.148025,2.02843e+06
8.26025,-0.419698,10.1725,0.404377,-0.707735,-0.143551,2.02987e+06
8.27603,-0.463284,10.2316,0.406293,-0.707059,-0.143564,2.03003e+06
8.26372,-0.631877,10.2762,0.411946,-0.708798,-0.157699,2.03128e+06
8.36875,-0.885316,10.2896,0.425417,-0.707817,-0.155395,2.03274e+06
8.05509,-0.429362,10.1439,0.405393,-0.721546,-0.15525,2.03399e+06
8.17872,-0.307535,10.1382,0.400999,-0.719512,-0.147921,2.03416e+06
8.21302,-0.0254277,10.1217,0.389259,-0.720403,-0.149156,2.03558e+06
8.30603,0.159291,10.0938,0.382871,-0.718095,-0.136778,2.03702e+06
8.05355,0.0133721,9.96736,0.38927,-0.729144,-0.136805,2.03792e+06
8.04995,0.114117,9.98049,0.384202,-0.731,-0.156613,2.03846e+06
8.27526,-0.0389946,10.024,0.390117,-0.726727,-0.147248,2.03989e+06
8.40954,-0.174818,10.0579,0.394681,-0.724789,-0.153012,2.04131e+06
8.94459,-0.275152,10.1663,0.399091,-0.701332,-0.153069,2.04186e+06
9.02614,-0.264265,10.1577,0.399362,-0.699958,-0.152483,2.04274e+06
9.05865,-0.178255,10.1163,0.396131,-0.698319,-0.142536,2.04418e+06
9.01819,-0.00152805,10.1056,0.38777,-0.700065,-0.156143,2.0456e+06
8.97567,-0.175351,10.1909,0.395405,-0.701955,-0.156189,2.04582e+06
9.08684,-0.256392,10.1662,0.396012,-0.698381,-0.142042,2.04703e+06
9.02528,-0.554411,10.174,0.409259,-0.699651,-0.15616,2.04848e+06
8.99099,-0.352811,10.2482,0.400413,-0.701177,-0.156102,2.04981e+06
8.95499,-0.525369,10.2748,0.407308,-0.70122,-0.149844,2.04994e+06
8.85764,-0.506342,10.2886,0.406305,-0.702725,-0.153091,2.05134e+06
8.80076,-0.520792,10.2406,0.407093,-0.704019,-0.145378,2.05277e+06
8.59035,-0.382917,10.1073,0.401033,-0.713218,-0.145328,2.05371e+06
8.61621,-0.323993,10.0745,0.400767,-0.711408,-0.140423,2.0542e+06
8.45237,-0.222357,10.046,0.395498,-0.71504,-0.153443,2.05564e+06
8.36245,-0.277348,10.0267,0.399121,-0.715729,-0.147361,2.05708e+06
8.34979,-0.362556,10.0838,0.402864,-0.7163,-0.147384,2.05766e+06
8.2105,-0.338587,10.0859,0.402981,-0.720342,-0.150876,2.0585e+06
8.29308,-0.15403,10.1044,0.395771,-0.719158,-0.145875,2.05993e+06
8.43618,0.0290031,10.1196,0.388426,-0.717551,-0.146906,2.06137e+06
8.42596,-0.0813994,10.1692,0.393275,-0.718013,-0.146936,2.06164e+06
8.65698,-0.0639855,10.1571,0.391984,-0.714637,-0.15243,2.06281e+06
