fx,fy,fz,tx,ty,tz,t
-0.0890988,0.305433,-0.0456674,-0.0134748,-0.00153037,0.00899436,1.5084e+06
-0.429507,0.260307,0.000658764,-0.0114914,-0.0164868,0.00900025,1.50936e+06
-0.575888,0.255767,-0.0262262,-0.0114382,-0.0186221,0.0120035,1.50985e+06
-0.588529,0.370862,0.0079086,-0.0176243,-0.0199384,0.00463771,1.51127e+06
-0.392003,0.260044,-0.00720827,-0.0132548,-0.0173914,0.00839721,1.51273e+06
-0.324175,0.147451,0.0371092,-0.00830969,-0.0144262,0.008362,1.51328e+06
-0.0361024,0.0477354,0.0333548,-0.00455825,-0.00858734,0.00330667,1.51413e+06
0.157158,0.00575089,-0.00394836,-0.00171945,-0.00529395,0.00566277,1.51559e+06
0.176356,0.0290731,-0.0473926,-0.00184076,-0.0027007,0.00902131,1.51702e+06
0.214957,-0.0868762,-0.00889783,0.00325137,-0.00101696,0.00898675,1.51725e+06
-0.00375588,0.12993,-0.0192081,-0.00624068,-0.00578405,0.00878278,1.51846e+06
-0.0145099,0.146738,-0.0300085,-0.00796526,-0.00463752,0.0110081,1.51989e+06
0.239035,0.0671244,0.109824,-0.00446272,0.00645366,0.010972,1.52118e+06
0.215454,-0.0504507,0.144062,-0.000157084,0.00451299,0.00684399,1.52134e+06
0.463041,-0.149402,0.182576,0.00252319,0.00974727,0.00420254,1.52276e+06
0.643464,-0.396109,0.183616,0.013076,0.0131382,0.00579743,1.52419e+06
0.248921,-0.22402,0.147256,0.00551948,-0.00417162,0.00586707,1.52512e+06
0.348313,-0.353573,0.0911244,0.0129057,2.72278e-05,0.00862907,1.52561e+06
0.113794,0.0122537,0.0638031,-0.00272533,-0.00320132,0.0110593,1.52702e+06
-0.19036,0.126513,0.0167903,-0.00755237,-0.00795292,0.00827023,1.52847e+06
-0.509488,0.0187712,-0.0148671,-0.00282434,-0.0219534,0.00825743,1.52917e+06
-0.70299,-0.0508522,-0.0337277,0.00171799,-0.0244275,0.0190592,1.52992e+06
-0.869682,-0.0608706,0.0145664,-0.000417724,-0.0290667,0.00449849,1.53134e+06
-0.799522,-0.284517,0.00435457,0.00980703,-0.0265702,0.00780687,1.53276e+06
-0.634145,-0.357903,0.0374272,0.0130304,-0.0193196,0.00777734,1.53305e+06
-0.657604,-0.429541,0.02206,0.0172386,-0.0210449,0.00815112,1.53419e+06
-0.628159,-0.226727,-0.0422365,0.00925708,-0.0189545,0.0109004,1.53564e+06
-0.690466,-0.00818001,0.0123805,-0.00033391,-0.021705,0.010965,1.53697e+06
-0.918889,0.355719,-0.00613291,-0.0165241,-0.0270919,0.0116893,1.53709e+06
-0.993871,0.353699,-0.023798,-0.0159367,-0.0281096,0.013283,1.53848e+06
-1.03102,0.183266,0.0105666,-0.00896922,-0.0303331,0.00669396,1.53992e+06
-1.0812,0.21725,0.0579622,-0.0104585,-0.0325491,0.0067062,1.5409e+06
-0.953524,0.0758135,0.122542,-0.00687458,-0.0318513,0.0029506,1.54136e+06
-0.704364,-0.0692618,0.128686,0.000117712,-0.0270853,0.00750744,1.54282e+06
-0.585528,-0.0469927,0.10676,-0.000138589,-0.0260143,0.00523705,1.54424e+06
-0.450496,-0.0235903,0.0662699,-0.00116813,-0.0200752,0.00523625,1.54485e+06
-0.329025,0.192417,0.0259016,-0.0105801,-0.016759,0.0090547,1.54569e+06
-0.405794,0.35423,0.0249638,-0.0165188,-0.018262,0.0134534,1.54712e+06
-0.453805,0.157641,0.0196029,-0.0099196,-0.0186858,0.00544147,1.54853e+06
-0.119509,-0.211533,0.156453,0.00629415,-0.00404896,0.00531994,1.54883e+06
-0.183508,-0.473033,0.178476,0.0161354,-0.00536689,0.00503041,1.54994e+06
-0.218268,-0.555034,0.201912,0.0196325,-0.00608999,0.00618867,1.55137e+06
0.0505574,-0.383801,0.320579,0.012122,0.00567789,0.00622198,1.55275e+06
0.0529221,-0.343412,0.306355,0.0114122,0.00570918,0.00632869,1.55285e+06
0.0729085,-0.259385,0.272822,0.00883932,0.0063426,0.00976923,1.55426e+06
0.000510588,-0.193059,0.23419,0.00680237,0.00570364,0.00822346,1.55568e+06
-0.268657,-0.075116,0.233108,0.00162476,-0.00611219,0.00827111,1.55673e+06
-0.436783,-0.042343,0.237918,-0.00108749,-0.00892157,0.00725176,1.55711e+06
-0.677641,-0.213876,0.239993,0.00610236,-0.012955,0.00698707,1.55854e+06
-0.854946,-0.327785,0.264053,0.0136505,-0.017589,0.00910405,1.55998e+06
-0.812023,-0.0315845,0.1688,0.000642537,-0.0156781,0.00918463,1.56064e+06
-0.807214,0.211964,0.194888,-0.00989269,-0.0164683,0.0104886,1.5614e+06
-0.676653,0.292196,0.190489,-0.0126244,-0.0159581,0.0086773,1.56283e+06
-0.351428,0.282246,0.155662,-0.0136974,-0.0102591,0.00561374,1.56428e+06
-0.31683,0.530905,0.072947,-0.0246178,-0.00871711,0.00568147,1.56459e+06
-0.146177,0.51473,0.0581495,-0.0229935,-0.0059313,0.00659545,1.56571e+06
-0.144414,0.586569,0.0536603,-0.0252737,-0.00517393,0.00709267,1.56715e+06
0.00515406,0.400053,0.165877,-0.0170798,0.00136053,0.00703232,1.56854e+06
-0.142392,0.449564,0.154654,-0.0194294,-0.0017476,0.00864283,1.56856e+06
-0.230286,0.466084,0.146928,-0.0194247,-0.00340965,0.0113066,1.57001e+06
-0.201414,0.6394,0.182087,-0.0286847,-0.00430493,0.0100977,1.57143e+06
-0.170511,0.375221,0.219606,-0.0170855,-0.00295881,0.010022,1.57248e+06
0.0597629,0.303238,0.238948,-0.0169514,0.000727228,0.00734018,1.5729e+06
0.332421,-0.0927912,0.201646,0.00160612,0.00617424,0.00271733,1.57431e+06
0.399172,-0.149538,0.173262,0.00502826,0.00858401,0.00814703,1.57573e+06
0.424077,-0.262879,0.205842,0.0100056,0.00966817,0.00811395,1.57643e+06
0.21062,-0.00596699,0.188839,-0.00263313,0.0069873,0.00298349,1.57716e+06
-0.0699161,-0.0400469,0.135199,0.000854652,0.00224863,0.0117841,1.57861e+06
-0.281698,0.0247226,0.12009,-0.00216768,-0.00157896,0.0158601,1.58003e+06
-0.282948,-0.0531239,0.158681,0.00125179,-0.00164467,0.0158384,1.58037e+06
-0.358151,-0.00711783,0.223237,-0.00223116,-0.00403176,0.0089676,1.58146e+06
-0.265111,-0.31971,0.208277,0.01062,-0.00249805,0.00936192,1.58289e+06
-0.673877,-0.00941224,0.212285,-0.00300144,-0.0204435,0.00947101,1.58432e+06
-0.615704,-0.201922,0.201373,0.00663583,-0.0197047,0.00535538,1.58434e+06
-0.6006,0.0310655,0.180568,-0.00240988,-0.0190767,0.0111474,1.58575e+06
-0.689957,0.402096,0.171312,-0.0176728,-0.0214806,0.010159,1.58718e+06
-1.01873,0.524348,0.0993492,-0.0230434,-0.0358934,0.0102111,1.58824e+06
-1.002,0.518406,0.095158,-0.0218287,-0.0359872,0.0115677,1.58864e+06
-0.875476,0.415848,0.123671,-0.0181368,-0.0346785,0.00314129,1.59006e+06
-0.685366,0.341246,0.185153,-0.0158855,-0.032116,0.00750344,1.59148e+06
-0.185742,0.246877,0.25616,-0.0117389,-0.010203,0.00744985,1.59217e+06
0.0242668,0.138945,0.24957,-0.00759235,-0.00582445,0.00598723,1.59292e+06
0.0952264,0.24651,0.198644,-0.00984488,-0.00487251,0.00470653,1.59435e+06
0.13472,0.606078,0.169894,-0.0253446,-0.00318838,0.0126603,1.59579e+06
0.172596,0.407982,0.26629,-0.0166432,-0.00155265,0.0126028,1.5961e+06
0.1542,0.612543,0.26444,-0.0263379,-0.00167524,0.0114407,1.59723e+06
0.225521,0.30796,0.267778,-0.0141949,-0.000299509,0.00464786,1.59866e+06
0.256022,0.171795,0.351424,-0.00821288,0.00101605,0.00460808,1.60003e+06
0.38017,-0.0660275,0.36469,-0.000447043,0.00416107,0.00630295,1.60008e+06
0.402628,-0.146755,0.381845,0.00448586,0.00475964,0.00612899,1.60152e+06
0.402426,-0.102505,0.304359,0.00180753,0.00595343,0.00623913,1.60296e+06
0.105074,0.0149819,0.187933,-0.00335634,-0.00706741,0.00628819,1.60396e+06
0.033894,0.0648513,0.134538,-0.00519946,-0.00741191,0.0133339,1.60438e+06
-0.080862,0.118164,0.081075,-0.00868846,-0.00827447,0.0134571,1.60584e+06
-0.313309,0.0726001,0.0591018,-0.00718173,-0.0112458,0.00737507,1.60727e+06
-0.368996,-0.150867,-0.0420655,0.00262272,-0.013662,0.00731554,1.60792e+06
-0.665346,-0.454725,-0.0606352,0.015342,-0.0195036,0.00481739,1.60869e+06
-0.802846,-0.457746,-0.0669653,0.0165135,-0.0218566,0.0132222,1.61011e+06
-0.839826,-0.234983,-0.04717,0.00701469,-0.0242757,0.00800271,1.61154e+06
-0.884659,-0.388474,0.0064739,0.0137557,-0.0262588,0.00796218,1.61186e+06
-0.666409,-0.314241,-0.0235955,0.0116526,-0.0229323,0.0099214,1.61298e+06
-0.422352,-0.3521,-0.0522646,0.0129645,-0.0186083,0.00325471,1.61443e+06
-0.380279,-0.292929,0.10158,0.0103754,-0.0168044,0.00326898,1.6158e+06
-0.251323,-0.341431,0.0727675,0.0143047,-0.014006,0.00557477,1.61584e+06
-0.316903,-0.240672,0.0820944,0.00976744,-0.0148279,0.003934,1.61729e+06
-0.41461,-0.266755,0.0669005,0.0102356,-0.0168645,0.00907926,1.61872e+06
-0.0606387,0.0779691,0.200545,-0.00489013,-0.00136304,0.00915651,1.61976e+06
-0.0727988,0.228554,0.213836,-0.00976812,-0.00185555,0.011906,1.62015e+06
0.0445759,0.471905,0.272697,-0.0217814,-0.000936428,0.00538904,1.6216e+06
0.371893,0.189632,0.292521,-0.0103133,0.00523524,0.0090339,1.623e+06
0.65689,0.426364,0.268708,-0.0207068,0.0177529,0.00908467,1.62371e+06
0.875029,0.103457,0.259106,-0.00670097,0.0229481,0.0129076,1.62446e+06
0.82746,0.274213,0.278793,-0.0138958,0.0227779,0.00766583,1.62589e+06
0.662453,0.416768,0.243418,-0.020248,0.0213689,0.0113788,1.62728e+06
0.403809,0.395747,0.262857,-0.0193242,0.0100093,0.011387,1.62765e+06
0.203883,0.32714,0.256357,-0.0156408,0.00629558,0.012769,1.62874e+06
0.165041,0.376768,0.291353,-0.0195856,0.00588818,0.00930701,1.6302e+06
-0.0873803,0.0263101,0.308214,-0.00419996,-0.00519752,0.00922264,1.63157e+06
-0.0303757,-0.157618,0.366999,0.00184847,-0.00479867,0.00358967,1.63163e+06
0.142762,-0.520521,0.376036,0.0186743,-0.0011028,0.0043316,1.63302e+06
0.249611,-0.53639,0.349667,0.0198964,0.00131845,0.00417294,1.63446e+06
0.0461827,-0.777643,0.339548,0.0304865,-0.00760899,0.00411647,1.63552e+06
0.045044,-0.541576,0.333763,0.0213589,-0.00694903,0.00887108,1.6359e+06
-0.0094947,-0.353253,0.3148,0.0136063,-0.00683419,0.0126157,1.63733e+06
-0.0855082,-0.406762,0.311924,0.0157619,-0.00885587,0.00464103,1.63877e+06
0.116075,-0.419161,0.35333,0.0163085,-1.818e-05,0.00462659,1.63953e+06
0.224697,-0.519366,0.386771,0.0217024,0.00241207,0.00754565,1.64019e+06
0.353452,-0.55405,0.432428,0.022033,0.00426165,0.004982,1.64165e+06
0.514334,-0.610143,0.412802,0.0266036,0.00798714,0.00948666,1.64308e+06
0.253641,-0.0878598,0.448696,0.00367794,-0.00346699,0.00964704,1.64345e+06
0.348076,0.128242,0.413751,-0.00554762,-0.00107694,0.00929834,1.64452e+06
0.374156,0.337639,0.388335,-0.0134186,0.000760062,0.0136215,1.64593e+06
0.279529,0.42853,0.351804,-0.0190471,-0.000207696,0.00367441,1.64735e+06
0.0696996,0.787285,0.252278,-0.0348014,-0.0093911,0.00378624,1.64739e+06
0.00852904,0.58047,0.221779,-0.0265915,-0.00940415,0.00920089,1.64879e+06
-0.113701,0.494646,0.205687,-0.0212188,-0.0107447,0.00588215,1.65023e+06
-0.139245,0.459882,0.130463,-0.0196969,-0.0118449,0.00587381,1.65136e+06
-0.27553,0.588722,0.133443,-0.0269882,-0.0148002,0.00504773,1.65165e+06
-0.231959,0.565681,0.0777918,-0.0262398,-0.013291,0.0135154,1.65308e+06
-0.193779,0.618209,0.00687293,-0.0289741,-0.0126756,0.00945951,1.65451e+06
-0.133551,0.191686,-0.0583007,-0.0102538,-0.0100134,0.00933684,1.65526e+06
-0.0796436,0.19596,-0.080153,-0.0108582,-0.00791331,0.00820808,1.65594e+06
-0.218699,0.0594451,-0.112227,-0.00597827,-0.00997749,0.00551175,1.65739e+06
-0.35013,-0.0980581,-0.106232,0.00116983,-0.01272,0.00550075,1.65884e+06
-0.412844,-0.392237,-0.0109399,0.0140891,-0.0154998,0.00542182,1.65923e+06
-0.414968,-0.311949,-0.0233041,0.0100294,-0.015587,0.00715137,1.66029e+06
-0.336787,-0.230183,0.00407372,0.0081312,-0.0153234,0.00761398,1.66171e+06
-0.0774244,-0.273462,-0.0225689,0.00888214,-0.0101027,0.00536538,1.66315e+06
0.0385337,-0.294672,0.0671827,0.00981814,-0.00503738,0.00535314,1.66317e+06
0.205405,-0.429537,0.0500935,0.0157587,-0.00191559,0.0014716,1.66455e+06
0.23876,-0.461876,0.0235079,0.0194217,0.000145147,0.0142365,1.66601e+06
0.329077,-0.243419,0.101386,0.00983589,0.00408814,0.0142927,1.6671e+06
0.150761,-0.0232823,0.0912209,0.000389032,0.00179051,0.00878169,1.66742e+06
-0.0598102,0.0420238,0.0608231,-0.00245032,-0.00170306,0.0123362,1.66887e+06
-0.180123,0.19863,0.0516096,-0.00759691,-0.00383003,0.00909621,1.67027e+06
-0.107351,0.348947,0.085019,-0.0141938,-0.000644806,0.00913433,1.67106e+06
-0.0792258,0.520034,0.159233,-0.0232088,-0.00140052,0.00781996,1.67172e+06
0.222422,0.226751,0.168714,-0.0123757,0.00450023,0.00433637,1.67314e+06
0.403145,-0.0701313,0.143542,0.00154469,0.00881842,0.00850593,1.67459e+06
0.0267245,-0.0198241,0.138915,-0.00066398,-0.00770469,0.00854049,1.67503e+06
-0.11066,0.134564,0.0972997,-0.00611797,-0.00876252,0.00684194,1.67599e+06
-0.470233,0.439474,0.0299314,-0.0203969,-0.0142991,0.00955604,1.67743e+06
-0.813929,0.512948,0.000927279,-0.021714,-0.0205215,0.0191354,1.67887e+06
-1.08238,0.337328,-0.00308506,-0.0140047,-0.032305,0.0191009,1.67896e+06
-1.2752,0.374461,0.00152455,-0.0167405,-0.0359739,0.0098839,1.68034e+06
-1.33471,0.215807,0.0769402,-0.0122379,-0.038637,0.00167886,1.68177e+06
-0.994707,0.0951753,0.133308,-0.00693927,-0.023727,0.0016266,1.68289e+06
-0.880584,-0.347048,0.146376,0.0109641,-0.0215639,0.00789274,1.6832e+06
-0.874255,-0.429286,0.116876,0.015514,-0.0226551,-0.00110306,1.68461e+06
-0.908995,-0.121429,0.0727833,0.00367029,-0.0230665,0.0150406,1.68606e+06
-0.931901,-0.00595326,0.147452,-0.00139488,-0.0240929,0.0150742,1.68688e+06
-1.08921,0.287746,0.12067,-0.0134267,-0.0282903,0.0114286,1.68747e+06
-1.01304,0.282204,0.131467,-0.0143128,-0.028234,0.00900672,1.6889e+06
-0.812173,0.011985,0.183904,-0.0038028,-0.0256418,0.00524936,1.69032e+06
-0.830626,0.0255418,0.248717,-0.0043944,-0.02647,0.00525416,1.69084e+06
-0.611394,-0.257632,0.309072,0.00754509,-0.0235368,0.00559053,1.69176e+06
-0.385538,-0.265298,0.333975,0.00745655,-0.0195041,0.00514139,1.69322e+06
-0.286344,-0.153751,0.287719,0.00491638,-0.0180731,0.0066682,1.69463e+06
-0.104367,-0.144467,0.20972,0.0045046,-0.0100627,0.0066609,1.69475e+06
-0.0552765,0.124589,0.170589,-0.00466954,-0.00772408,0.0211116,1.69608e+06
-0.177188,0.432324,0.176018,-0.0209114,-0.0108289,0.00462244,1.69749e+06
0.118169,0.0853928,0.317878,-0.00567377,0.0020972,0.00450926,1.69867e+06
0.180117,-0.279731,0.30266,0.0090011,0.00461883,0.00418672,1.69892e+06
0.0961614,-0.56447,0.313325,0.0227968,0.00295792,0.00463689,1.70036e+06
0.0186298,-0.432316,0.321355,0.017261,0.0016035,0.00276449,1.70178e+06
0.256796,-0.245576,0.444563,0.00907002,0.0120242,0.00280381,1.70263e+06
0.218964,-0.154083,0.365239,0.00439607,0.012029,0.00676569,1.70322e+06
0.12852,-0.0588904,0.289406,0.0017688,0.0102651,0.014297,1.70466e+06
0.0459379,0.115844,0.250201,-0.00742516,0.00984897,0.011318,1.70609e+06
-0.317956,0.244196,0.197043,-0.0130625,-0.00611067,0.0113737,1.70657e+06
-0.473341,0.116994,0.213338,-0.00795515,-0.00997878,0.00606101,1.70751e+06
-0.481385,-0.210558,0.220827,0.00634179,-0.0104936,0.00907424,1.70895e+06
-0.432022,-0.217571,0.247749,0.00637597,-0.0107094,0.00342443,1.71039e+06
-0.448322,0.135961,0.126121,-0.00915027,-0.0113909,0.00352428,1.71052e+06
-0.251922,0.259192,0.149023,-0.013377,-0.00940742,0.00919661,1.71182e+06
0.0959244,0.330066,0.130379,-0.0166346,-0.00292347,0.00890828,1.71324e+06
0.0827967,0.0405524,0.0248371,-0.00393106,-0.00347022,0.00882795,1.71445e+06
0.332325,0.0164909,-0.00794963,-0.0035972,0.000590489,0.00383321,1.71468e+06
0.485074,-0.0953529,-0.0382673,0.00337299,0.00508267,0.0128533,1.71614e+06
0.372718,0.0141367,-0.0258649,-0.00297733,0.00329597,0.00528572,1.71756e+06
0.537104,-0.184739,0.162489,0.00576333,0.0104596,0.00522111,1.71838e+06
0.459774,-0.191785,0.156311,0.00674487,0.00999491,0.00917097,1.71897e+06
0.419071,-0.128357,0.16871,0.00524476,0.00855518,0.0112326,1.72041e+06
0.620265,0.0857046,0.236155,-0.00553879,0.0117881,0.00746852,1.72185e+06
0.41996,0.0883655,0.24143,-0.00565531,0.00299346,0.00748016,1.72234e+06
0.812103,-0.187983,0.229635,0.00616566,0.0108744,0.00445556,1.72328e+06
1.07475,-0.47733,0.199135,0.019121,0.0174158,0.0048372,1.72473e+06
1.02622,-0.362041,0.160392,0.0153269,0.0186216,0.00850298,1.72617e+06
0.865039,-0.333025,0.164968,0.0140534,0.0115445,0.00851987,1.72626e+06
0.556761,-0.152869,0.0897233,0.00490337,0.00826719,0.00622453,1.72758e+06
0.201673,-0.0454379,0.0624855,0.00158357,0.0021887,0.0148228,1.72903e+06
0.159492,-0.0254706,0.115076,0.000709891,0.000322294,0.0148307,1.7302e+06
-0.0293775,0.0528806,0.101138,-0.00357598,-0.00158965,0.0082336,1.73044e+06
-0.1333,-0.107084,0.130148,0.0032372,-0.00454605,0.00517249,1.73189e+06
-0.0468874,-0.351864,0.102399,0.0126059,-0.00171593,0.00569555,1.73333e+06
-0.629335,-0.0545138,0.159512,-0.000444328,-0.0273007,0.00581046,1.73412e+06
-0.663329,-0.0355761,0.107517,-0.000109677,-0.0282719,0.00109145,1.73477e+06
-0.709449,0.230599,0.0506575,-0.00989958,-0.0281042,0.0124063,1.73619e+06
-0.833368,0.523023,0.0359285,-0.0227571,-0.0311533,0.0103491,1.73759e+06
-1.30318,0.696519,-0.0653566,-0.0303788,-0.0517491,0.0104232,1.73808e+06
-1.19158,0.66193,-0.0631391,-0.0300634,-0.0504015,0.005344,1.73903e+06
-0.980147,0.416637,-0.029734,-0.0201334,-0.0468613,0.00798963,1.74049e+06
-0.773059,0.236946,0.0226399,-0.0125899,-0.0438003,0.00356244,1.74194e+06
-0.183266,-0.00133584,0.120736,-0.00212427,-0.0179365,0.00346365,1.74203e+06
0.0651353,-0.00597907,0.108627,-0.0018246,-0.0129013,0.0037491,1.74333e+06
0.215396,0.102609,0.0713344,-0.00445097,-0.00983262,0.0120518,1.74478e+06
0.310766,-0.0230534,0.219654,0.00107353,-0.00568752,0.0120115,1.74592e+06
0.381354,0.269049,0.206805,-0.0110369,-0.002998,0.0145755,1.7462e+06
0.405161,0.330759,0.223297,-0.0169191,-0.00226317,0.00166474,1.74764e+06
0.435338,-0.071015,0.218945,0.00160362,0.000602501,0.0097757,1.74906e+06
0.51244,-0.194995,0.348,0.00705321,0.00395106,0.0097368,1.74993e+06
0.352652,-0.272039,0.392505,0.0108985,0.00108424,0.00278502,1.7505e+06
0.297784,-0.134952,0.403709,0.00394536,0.00122863,0.00631961,1.75195e+06
0.316199,-0.158239,0.354702,0.00591652,0.00204005,0.0123046,1.7534e+06
-0.000594184,0.114546,0.20853,-0.00606636,-0.0118259,0.0123982,1.75388e+06
0.0565414,0.24911,0.159634,-0.011861,-0.00973902,0.012722,1.75479e+06
0.0128568,0.332715,0.145169,-0.0153974,-0.00894937,0.0056719,1.75622e+06
-0.145446,0.12136,0.13667,-0.00792968,-0.011707,0.003144,1.75765e+06
-0.294669,-0.134581,0.0326019,0.00330018,-0.0182286,0.00308047,1.7578e+06
-0.39759,-0.25938,0.0449975,0.0102766,-0.0193039,0.00672533,1.7591e+06
-0.437007,-0.0708006,0.0654229,0.000815925,-0.0206609,0.00917473,1.76052e+06
-0.557125,-0.246698,0.126029,0.00854092,-0.0259509,0.00913203,1.76174e+06
-0.390502,-0.109308,0.153716,0.00414065,-0.0234278,0.0109162,1.76195e+06
-0.102891,-0.163584,0.13516,0.00533982,-0.0178361,0.0081572,1.76338e+06
0.134733,-0.242527,0.120649,0.0102689,-0.0132239,0.00552765,1.76482e+06
0.195595,-0.171731,0.176768,0.00716412,-0.0105679,0.00554415,1.76566e+06
0.3104,-0.174382,0.154996,0.00693886,-0.0063809,0.0112691,1.76624e+06
0.174614,-0.0806891,0.147932,0.00247064,-0.00797904,0.00460935,1.76767e+06
0.0191068,-0.0270822,0.121405,0.000949638,-0.0102469,0.0080076,1.76912e+06
0.188808,0.175016,0.170117,-0.00791958,-0.00281086,0.00805494,1.7696e+06
0.150207,0.304084,0.200864,-0.0142298,-0.00347902,0.0116116,1.77058e+06
0.314855,0.291698,0.265804,-0.0161173,-0.00107846,0.00457324,1.77199e+06
0.622383,-0.197892,0.237695,0.00491157,0.00673109,0.00556482,1.7734e+06
0.75928,-0.0586044,0.189784,-0.00120562,0.0127541,0.00559637,1.77357e+06
0.709838,-0.19159,0.163352,0.00519694,0.0129855,0.000693311,1.77483e+06
0.517496,0.0439807,0.124306,-0.00398939,0.011858,0.0115333,1.77627e+06
0.116319,0.065558,0.132846,-0.00493614,-0.00575552,0.0115612,1.77747e+06
-0.302066,0.241377,0.05674,-0.0120602,-0.0121119,0.011205,1.77773e+06
-0.627652,0.310808,0.0250267,-0.0142201,-0.0183094,0.0147478,1.77914e+06
-0.7664,0.302845,0.0424238,-0.0162603,-0.0202261,0.00814434,1.78057e+06
-0.87779,0.0759482,0.0498349,-0.00629937,-0.025118,0.00808688,1.78139e+06
-0.958925,-0.164514,0.0902844,0.0038161,-0.0286549,-0.00345404,1.78201e+06
-0.787802,-0.429655,0.0743025,0.0160232,-0.0244797,0.00698665,1.78346e+06
-0.807783,-0.295893,0.0371902,0.0112006,-0.0261829,0.00501948,1.78486e+06
-0.897482,-0.451923,0.000358091,0.0180481,-0.0301103,0.00498068,1.78531e+06
-0.877203,-0.113785,-0.0402547,0.00525733,-0.0283236,0.0178723,1.7863e+06
-1.06822,0.0664382,-0.0557662,-0.00340952,-0.0330938,0.00746541,1.78773e+06
-1.08748,-0.080362,-0.041733,0.00314546,-0.0340134,0.00525041,1.78918e+06
-0.618136,-0.224185,0.160986,0.00947013,-0.0134663,0.00518462,1.78926e+06
-0.529885,-0.39192,0.221094,0.0153209,-0.0120438,0.00943979,1.79059e+06
-0.463187,-0.491776,0.278061,0.0202289,-0.012351,0.00142076,1.79202e+06
-0.534484,-0.0181284,0.454316,-0.000554134,-0.0155302,0.00155722,1.79325e+06
-0.388737,-0.0607097,0.424312,0.000746038,-0.0121661,0.00475668,1.79347e+06
-0.453215,0.0794645,0.378879,-0.00367963,-0.0137205,0.00918247,1.79492e+06
-0.514257,0.401673,0.361265,-0.0172038,-0.0146004,0.0167806,1.79634e+06
-0.571594,0.726302,0.273014,-0.0314594,-0.0170927,0.0168746,1.79717e+06
-0.619734,0.698149,0.287977,-0.0337978,-0.0183489,0.00432868,1.79779e+06
-0.613447,0.242508,0.282716,-0.0118334,-0.0177637,0.0130512,1.7992e+06
-0.761075,0.194928,0.32739,-0.0114231,-0.0207003,0.00180373,1.80065e+06
-0.649435,0.127663,0.257247,-0.00847406,-0.0157798,0.00177883,1.80113e+06
-0.757477,0.238577,0.258163,-0.0148619,-0.0184615,0.00321162,1.8021e+06
-0.769162,0.121628,0.187045,-0.00796952,-0.01856,0.0122228,1.80351e+06
-0.834287,0.322574,0.157869,-0.01638,-0.020198,0.0142343,1.80492e+06
-0.706697,0.0316323,0.0970313,-0.00361127,-0.01458,0.0141459,1.80505e+06
-0.789735,0.179766,0.0927146,-0.0113421,-0.0162869,0.00580035,1.80638e+06
-0.90303,-0.0880492,0.105493,0.00110741,-0.0195848,0.00449985,1.8078e+06
-0.799968,-0.288934,0.219425,0.00993219,-0.0150924,0.00443801,1.80906e+06
-0.755727,-0.413433,0.23297,0.0158114,-0.0151921,0.0087452,1.80924e+06
-0.660932,-0.2328,0.272588,0.00848583,-0.0149412,0.00806952,1.81068e+06
-0.446828,-0.110444,0.277569,0.00461839,-0.0122743,0.00634119,1.81212e+06
-0.324978,-0.0789943,0.281928,0.00323805,-0.00692644,0.00634336,1.81296e+06
-0.058725,-0.0477321,0.241588,0.00104842,-0.00240408,0.00489061,1.81355e+06
0.131511,-0.0549134,0.22985,0.0017198,0.000652335,0.0050839,1.81496e+06
0.229701,-0.0470228,0.216396,0.00253851,0.00376145,0.013359,1.81638e+06
0.269643,0.0751708,0.220181,-0.00282544,0.00551379,0.013391,1.81692e+06
0.120351,0.115157,0.220648,-0.00566758,0.00262507,0.00277518,1.81784e+06
0.0309398,0.109721,0.195728,-0.00607122,0.000986551,0.00717667,1.81928e+06
0.0655779,0.253377,0.209715,-0.0116846,0.00111341,0.0120786,1.82073e+06
0.208898,0.33726,0.164951,-0.0153695,0.00741753,0.0120943,1.82084e+06
0.387416,0.377476,0.206856,-0.0193573,0.00990646,0.00369812,1.8221e+06
0.666488,0.0184386,0.185101,-0.00313736,0.0167319,0.00624265,1.82358e+06
0.314691,-0.124248,0.220254,0.00312833,0.00127857,0.00622185,1.82481e+06
0.239764,-0.282805,0.200905,0.0102682,0.000359815,0.000554529,1.82498e+06
0.0930507,-0.0884647,0.16043,0.00270157,-0.000636022,0.00907561,1.82642e+06
-0.19986,0.039586,0.113162,-0.00312107,-0.00568044,0.00975197,1.82786e+06
-0.557241,-0.00882158,0.143656,-0.00099438,-0.0213776,0.00975786,1.82874e+06
-0.707664,0.0205427,0.124995,-0.00133737,-0.0245918,0.0153108,1.82927e+06
-0.645085,0.0952175,0.144945,-0.00665965,-0.0232862,0.00684518,1.83071e+06
-0.538324,-0.12718,0.178954,0.00259329,-0.0232582,0.00141864,1.83214e+06
-0.381396,-0.160448,0.207182,0.00405526,-0.0163772,0.00140079,1.83267e+06
-0.0715598,-0.363545,0.198029,0.014015,-0.00949658,0.00442343,1.83359e+06
0.0387642,-0.244006,0.174794,0.00924668,-0.00844978,0.00443274,1.835e+06
0.137524,0.0348043,0.146752,-0.000667158,-0.00475009,0.0136657,1.83647e+06
0.102817,0.268004,0.191008,-0.0109019,-0.00628605,0.0137328,1.83661e+06
0.0275276,0.452255,0.197825,-0.0198768,-0.0083155,0.00342249,1.8379e+06
0.10775,0.327364,0.214368,-0.0153606,-0.00625006,0.00723806,1.83932e+06
0.0797606,0.251049,0.252804,-0.0120083,-0.00748951,0.00721822,1.84058e+06
