fx,fy,fz,tx,ty,tz,t
-0.0595151,0.216699,-0.198979,-0.0203312,0.0451824,-0.00204247,93135
-0.0768606,0.219397,-0.19859,-0.0202444,0.04328,-0.00087657,94575
-0.069436,0.233886,-0.202161,-0.0208806,0.0436069,-0.000872918,95171
-0.109682,0.244675,-0.205274,-0.0211651,0.041232,-0.0011167,96008
-0.151974,0.243946,-0.206563,-0.0212359,0.0388763,-0.000796451,97423
-0.186841,0.250627,-0.204289,-0.0215691,0.0364629,-0.00116927,98812
-0.18086,0.251508,-0.207391,-0.0216079,0.0367263,-0.00116935,99118
-0.160037,0.251845,-0.207726,-0.0215803,0.0354409,-0.00306124,100257
-0.124249,0.239647,-0.206383,-0.0211168,0.0344986,-0.00154715,101732
-0.079937,0.240252,-0.206721,-0.0211434,0.036444,-0.00154939,103034
-0.0423975,0.234426,-0.207143,-0.0210337,0.0356693,-0.00236924,103175
-0.025188,0.229884,-0.208469,-0.0208524,0.0348987,-0.00216764,104532
-0.0737933,0.238796,-0.21223,-0.0208923,0.0327182,-0.000481633,105959
-0.0841094,0.235028,-0.21223,-0.0207269,0.0322654,-0.000482127,106972
-0.141889,0.246429,-0.216366,-0.0212052,0.0303123,-0.00126525,107429
-0.229681,0.252106,-0.215912,-0.0217766,0.0273311,-0.00102639,108869
-0.248817,0.251268,-0.216851,-0.0218252,0.0256785,-0.0018525,110282
-0.257124,0.240312,-0.216851,-0.0213442,0.0253138,-0.00185511,110902
-0.233057,0.234036,-0.213732,-0.0209915,0.024428,-0.000892266,111727
-0.176265,0.220775,-0.213049,-0.0205512,0.0240075,-0.00160148,113174
-0.100368,0.209414,-0.211175,-0.0202641,0.0246368,-0.00223131,114628
-0.0450057,0.20188,-0.203228,-0.0199329,0.0270649,-0.00223643,114831
-0.0619473,0.21231,-0.205458,-0.0200333,0.0255596,-0.000972649,116046
-0.102597,0.229014,-0.208082,-0.0206465,0.0243622,-0.00101628,117486
-0.0683554,0.255261,-0.199994,-0.0217983,0.0258631,-0.00101079,118804
-0.176479,0.27313,-0.198384,-0.0227287,0.0227955,-3.31255e-05,118920
-0.210691,0.270715,-0.196787,-0.0225739,0.0210191,-0.00202514,120359
-0.183555,0.256216,-0.192379,-0.0221679,0.0204939,-0.000720417,121795
-0.155979,0.240718,-0.185358,-0.0214872,0.0217024,-0.000726255,122750
-0.0780996,0.218107,-0.183674,-0.0207243,0.0218594,-0.00282131,123192
0.0373937,0.205583,-0.184971,-0.0199088,0.0235598,-0.00292108,124653
0.0398345,0.222915,-0.186082,-0.0206128,0.0228203,-0.00101928,126090
0.0515855,0.212296,-0.193832,-0.020147,0.0233383,-0.00102289,126646
0.012942,0.233113,-0.197948,-0.0211554,0.0225188,-0.00211243,127495
-0.116335,0.255485,-0.193075,-0.022001,0.0194457,-0.00150194,128911
-0.18373,0.251098,-0.189774,-0.0220366,0.0171621,-0.0027334,130367
-0.119583,0.232633,-0.18502,-0.0212257,0.0199767,-0.00274206,130583
-0.0936799,0.202189,-0.180565,-0.0200018,0.0196399,-0.0012462,131828
-0.0208333,0.169515,-0.181927,-0.0191633,0.0198407,-0.00352336,133206
0.0309341,0.156783,-0.177795,-0.0186042,0.0221121,-0.00352974,134557
0.167469,0.143884,-0.181137,-0.0178382,0.0245527,-0.00392373,134641
0.173324,0.173202,-0.188059,-0.0189555,0.0241328,-0.0010151,136078
0.127643,0.201377,-0.197548,-0.0201203,0.0234531,-0.002188,137531
0.023043,0.231669,-0.207805,-0.0214506,0.0188641,-0.00217383,138458
-0.124442,0.255199,-0.205834,-0.0223113,0.0156439,-0.00163112,138944
-0.220172,0.251881,-0.201263,-0.0224359,0.0130417,-0.0039222,140368
-0.187265,0.199358,-0.200253,-0.0204993,0.0130085,-0.00260787,141800
-0.0206702,0.179771,-0.195022,-0.0196392,0.0203204,-0.00262241,142401
0.0622086,0.154571,-0.195461,-0.0184824,0.0206612,-0.00357949,143247
0.218865,0.160101,-0.204332,-0.0187758,0.023672,-0.0045881,144712
0.236371,0.18714,-0.213704,-0.0197804,0.0236659,-0.00162715,146095
0.370937,0.173621,-0.209154,-0.0191867,0.0295719,-0.00163826,146403
0.318044,0.203859,-0.221923,-0.0205341,0.0287559,-0.00333342,147562
0.170646,0.228356,-0.219469,-0.0215679,0.0257941,-0.00218672,149006
0.0135858,0.255426,-0.223782,-0.0227565,0.0189005,-0.0021706,150343
-0.0862912,0.244581,-0.21863,-0.0226152,0.0160874,-0.00450767,150455
-0.0360907,0.188334,-0.217279,-0.0198976,0.0166064,-0.00397459,151859
0.056065,0.168954,-0.217354,-0.0193069,0.0171759,-0.00378895,153295
0.0800762,0.198001,-0.221096,-0.0205823,0.018231,-0.00378213,154276
0.247335,0.20808,-0.228183,-0.021022,0.0215801,-0.00566605,154719
0.266298,0.23341,-0.23823,-0.0218869,0.0216562,-0.00143119,156185
0.193765,0.263036,-0.251541,-0.0227317,0.0207617,-0.00365324,157586
0.213086,0.282983,-0.264513,-0.0236081,0.0216135,-0.0036487,158201
0.0712573,0.300304,-0.263679,-0.0243776,0.0188764,-0.00236163,159033
-0.0294311,0.275165,-0.260473,-0.0240466,0.0162084,-0.00428909,160458
0.0106149,0.21087,-0.264987,-0.0212697,0.0168073,-0.0040294,161865
0.0144533,0.173009,-0.235295,-0.019606,0.0169675,-0.0040402,162125
0.0707702,0.180797,-0.236744,-0.0199378,0.016972,-0.00347137,163277
0.193971,0.197204,-0.243976,-0.0206591,0.0195488,-0.00554834,164700
0.0640098,0.233285,-0.218168,-0.0222416,0.0138364,-0.00553117,166104
0.0530141,0.24173,-0.227207,-0.0220639,0.0133427,-0.00116256,166168
-0.0150869,0.278503,-0.229772,-0.023923,0.0123493,-0.00283469,167624
-0.115044,0.268651,-0.223005,-0.0234981,0.0102835,-0.00249085,169053
-0.219605,0.293401,-0.239826,-0.0245855,0.00569811,-0.00247823,170031
-0.253223,0.261586,-0.235254,-0.0233408,0.00415318,-0.00381388,170451
-0.165121,0.231851,-0.230104,-0.0220703,0.00545924,-0.00368699,171930
-0.0659358,0.23548,-0.233441,-0.0223181,0.00641106,-0.00233904,173297
0.147475,0.213475,-0.229475,-0.0213519,0.0157784,-0.00235681,173926
0.293555,0.243895,-0.240429,-0.0222043,0.0188476,-0.00417441,174755
0.308326,0.28498,-0.244267,-0.0238367,0.0192018,-0.00147525,176167
0.250002,0.289074,-0.24845,-0.02384,0.0186971,-0.00204782,177627
0.129914,0.290638,-0.245003,-0.0239085,0.0134244,-0.00204085,177897
0.0113951,0.280951,-0.232771,-0.0234671,0.0112035,-0.00243262,179077
-0.0730199,0.2876,-0.216922,-0.024175,0.00913164,-0.00182575,180495
-0.169711,0.288674,-0.21894,-0.0242223,0.00488759,-0.00182019,181830
-0.122032,0.218831,-0.221103,-0.0207293,0.00544666,-0.00279491,181900
-0.00731577,0.249543,-0.218828,-0.0222206,0.00693148,-0.00163562,183345
0.1522,0.278938,-0.224523,-0.0241468,0.0101592,-0.00404659,184780
0.148144,0.309675,-0.240714,-0.025497,0.00998562,-0.00403777,185769
0.199321,0.2852,-0.248919,-0.0235334,0.0114046,-0.00146641,186201
0.132908,0.325281,-0.245826,-0.0257163,0.0108317,-0.00103752,187626
-0.0107682,0.293029,-0.239111,-0.0239774,0.00841148,-0.00228636,189042
-0.0774061,0.247922,-0.253159,-0.021998,0.00549009,-0.00229536,189693
-0.196506,0.248665,-0.239338,-0.022251,0.00305317,-0.000684415,190480
-0.189657,0.225103,-0.236483,-0.0217383,0.00277936,-0.000528694,191950
-0.0811636,0.201478,-0.245003,-0.0200727,0.00433549,-0.00209308,193362
-0.0238147,0.170504,-0.227466,-0.0187121,0.00684813,-0.00210487,193594
0.115534,0.235331,-0.231771,-0.0218738,0.00931593,-0.00286327,194797
0.188214,0.221871,-0.243105,-0.0209551,0.0113343,-0.0011458,196276
0.0778911,0.233274,-0.255836,-0.0214564,0.00649487,-0.00113661,197529
0.00949404,0.231036,-0.264218,-0.0211071,0.00586067,-0.000819955,197711
-0.135957,0.245976,-0.257242,-0.0220711,0.00358228,-0.00266444,199097
-0.297731,0.245449,-0.24915,-0.0216245,0.000501106,-0.000746168,200531
-0.423615,0.258887,-0.260211,-0.022215,-0.00502196,-0.000735559,201481
-0.483901,0.237099,-0.258018,-0.0214068,-0.00675673,-0.000717329,201961
-0.405987,0.232227,-0.263557,-0.0209608,-0.00595145,-0.00334229,203435
-0.268674,0.266428,-0.267755,-0.022756,-0.00368279,-0.00238116,204828
-0.0371655,0.275636,-0.277048,-0.0231607,0.00648274,-0.00239117,205361
0.0735839,0.262582,-0.289322,-0.0222902,0.00878532,-0.00268625,206299
0.0553395,0.26603,-0.295198,-0.0224651,0.0088601,-0.00250011,207687
-0.0856218,0.281786,-0.29054,-0.0233752,0.00681989,-0.00241601,209129
-0.254176,0.230231,-0.266227,-0.0211107,-0.000586261,-0.00242127,209331
-0.425199,0.222183,-0.255626,-0.0204606,-0.00399767,-0.000681978,210567
-0.509891,0.222372,-0.246936,-0.0210986,-0.00608886,-0.0029881,212002
-0.645715,0.249034,-0.225824,-0.0222679,-0.0120573,-0.00297325,213273
-0.584159,0.218633,-0.227918,-0.0210357,-0.011961,-0.00457617,213420
-0.397856,0.234615,-0.226173,-0.0213083,-0.0090874,-0.00399435,214881
-0.222569,0.249909,-0.230746,-0.0224166,-0.00585338,-0.00331937,216321
0.0231849,0.268274,-0.227732,-0.0232227,0.00493409,-0.0033276,217250
0.104255,0.241143,-0.227794,-0.0209873,0.00690099,-0.00375639,217732
0.0275743,0.276351,-0.222574,-0.0232794,0.00610557,-0.00413197,219155
-0.13407,0.247684,-0.209869,-0.0216179,0.00344879,-0.00121748,220580
-0.173203,0.236536,-0.209613,-0.0211285,0.00173084,-0.00121847,221191
-0.291811,0.212272,-0.202098,-0.0203384,-0.000523877,-0.00266144,222040
-0.311693,0.217204,-0.201828,-0.0212772,-0.00181327,-0.0039673,223445
-0.175407,0.181494,-0.205948,-0.0188295,0.000537754,-0.00217192,224882
-0.206921,0.190596,-0.205726,-0.019229,-0.000845728,-0.00216766,225139
-0.0673855,0.24714,-0.213833,-0.02209,0.0016874,-0.00220813,226344
-0.0245362,0.223688,-0.224839,-0.0207589,0.00336074,-0.00369555,227785
0.0212813,0.229924,-0.234952,-0.0210332,0.00537491,-0.00369629,229031
-0.118207,0.221507,-0.239753,-0.0207182,0.00354607,-0.00321243,229145
-0.358471,0.249185,-0.2365,-0.0219501,-0.000691549,-0.00131771,230637
-0.550905,0.208581,-0.236855,-0.0202159,-0.00424072,-0.00226272,232073
-0.465803,0.181514,-0.232089,-0.0190275,-0.00050619,-0.00227493,232969
-0.551816,0.183139,-0.235557,-0.0188145,-0.00335346,-0.00368602,233489
-0.47515,0.227721,-0.241934,-0.021167,-0.00242423,-0.00279147,234934
-0.363065,0.218227,-0.253275,-0.0205844,-0.000918573,-0.00213216,236366
-0.294517,0.246301,-0.249138,-0.0218166,0.00208945,-0.00212803,236896
-0.228767,0.235657,-0.262687,-0.0207666,0.00354579,-0.00274114,237798
-0.34783,0.267575,-0.26193,-0.0227365,0.00156581,-0.00121226,239192
-0.570672,0.243359,-0.260999,-0.0209763,-0.0022714,0.00109386,240661
-0.716561,0.262715,-0.273321,-0.0218267,-0.00867232,0.00110721,240866
-0.943082,0.267466,-0.272522,-0.0222954,-0.0136581,5.88388e-05,242065
-1.03468,0.303989,-0.270105,-0.0236885,-0.0164925,-0.00157254,243504
-0.676022,0.310999,-0.254863,-0.0239954,-0.000752211,-0.00159009,244801
-0.606683,0.310819,-0.260368,-0.0233734,-0.00101968,0.00152898,244942
-0.431428,0.352753,-0.255784,-0.0264451,0.00137321,-0.00158766,246407
-0.306983,0.311426,-0.257911,-0.024148,0.0030512,-0.00215078,247826
-0.0185735,0.308575,-0.244697,-0.0240221,0.0157083,-0.00216727,248701
-0.0251907,0.30833,-0.230079,-0.0240383,0.0156383,-0.00120272,249271
-0.159041,0.345151,-0.202107,-0.0260169,0.0128098,0.000548262,250706
-0.270931,0.265474,-0.19118,-0.022312,0.00996499,-0.00100697,252111
-0.42361,0.263512,-0.182361,-0.0222254,0.00326009,-0.000999211,252618
-0.400228,0.283714,-0.161614,-0.0233008,0.00237261,-0.000934922,253549
-0.251256,0.311358,-0.146789,-0.0248234,0.00389838,0.00131316,254995
-0.00317261,0.274587,-0.141072,-0.0228357,0.0079164,-0.00119197,256432
0.266243,0.245173,-0.112417,-0.0215429,0.0197354,-0.00121486,256672
0.412586,0.250921,-0.0968629,-0.0217068,0.0219769,-0.00210133,257889
0.443499,0.257358,-0.0783281,-0.0225167,0.0231934,-0.000282149,259279
0.660109,0.269413,-0.053474,-0.0230446,0.0326954,-0.000290557,260615
0.556804,0.229422,-0.0293167,-0.0205147,0.0308168,0.00121212,260703
0.496511,0.230748,-0.0120993,-0.0208245,0.0295504,-0.00197614,262130
0.538256,0.26136,0.0152274,-0.0219858,0.0294824,-0.000542062,263566
0.47851,0.269618,-0.02457,-0.0223505,0.0268707,-0.000536501,264534
0.678481,0.237432,-0.017144,-0.0206904,0.0296913,0.000464739,264983
0.984706,0.255958,-0.00932892,-0.0214045,0.0352849,-0.000533702,266389
1.22785,0.263958,0.00307441,-0.0219976,0.04001,-0.00173321,267865
1.0062,0.218322,-0.0207564,-0.0199956,0.0302864,-0.00173393,268346
1.09946,0.157274,-0.0285162,-0.0167185,0.0338639,-0.00170006,269315
0.955753,0.177648,-0.0276393,-0.0178832,0.0321504,0.000392042,270745
0.77746,0.146236,-0.048289,-0.0165053,0.0243294,0.000392947,272183
0.603275,0.174108,-0.0597344,-0.0178923,0.0224595,-0.00158992,272191
0.449088,0.217966,-0.0782008,-0.0195098,0.01957,0.000569251,273620
0.512738,0.235176,-0.0990043,-0.0207679,0.0206543,0.000323671,275051
0.608846,0.29116,-0.140137,-0.0232278,0.0248849,0.000334114,276108
0.798005,0.279618,-0.155169,-0.0226377,0.0286279,-0.00128954,276450
0.978453,0.276654,-0.166058,-0.0230845,0.0323753,-0.00330037,277909
1.02811,0.203475,-0.178815,-0.0195378,0.0352456,-0.00263718,279324
0.564032,0.1788,-0.214593,-0.0184565,0.0148832,-0.00261884,280058
0.360697,0.187282,-0.239964,-0.0185292,0.0119395,-0.000559434,280790
0.145612,0.263388,-0.257099,-0.0220811,0.00941199,-0.00209751,282227
-0.0665633,0.30507,-0.285936,-0.0234071,0.00502034,0.000379396,283633
-0.440491,0.288108,-0.312298,-0.0226639,-0.0113873,0.000394987,283962
-0.410605,0.272261,-0.347206,-0.021896,-0.0110232,-2.10916e-05,285018
-0.25952,0.262295,-0.354838,-0.0216777,-0.0084818,-0.000961271,286505
-0.0830764,0.226627,-0.367691,-0.0207686,-0.00529015,-0.00162352,287891
0.176314,0.212848,-0.330351,-0.0201617,0.00608634,-0.00164148,287894
0.254279,0.134196,-0.336518,-0.0163086,0.00871783,-0.000199838,289342
0.132345,0.182236,-0.34573,-0.0183578,0.00649195,0.00103017,290780
-0.0387403,0.210492,-0.313221,-0.0195965,-0.00102761,0.00104738,291899
-0.122257,0.294159,-0.315492,-0.0229391,-0.00180349,-0.00161675,292242
-0.174087,0.278212,-0.325961,-0.0226506,-0.00355666,0.000660316,293649
-0.0224725,0.238034,-0.327775,-0.0209353,-0.000771863,-0.00123025,295097
-0.160026,0.257376,-0.324899,-0.0217843,-0.00681112,-0.00121735,295808
0.0247319,0.247757,-0.313873,-0.0222779,-0.00350295,-0.00127869,296555
0.179058,0.179621,-0.318025,-0.0185362,-8.93457e-05,-0.00336986,297970
0.175908,0.164208,-0.316243,-0.0180888,0.00132002,-0.000530564,299378
0.27851,0.150339,-0.247576,-0.0174762,0.00580493,-0.000540028,299703
0.115927,0.206744,-0.242239,-0.0195832,0.00364391,0.000216639,300824
-0.0522517,0.212417,-0.243396,-0.0203463,0.00144009,-0.0027192,302265
0.0829313,0.195898,-0.18376,-0.0196178,0.00735777,-0.00273117,303633
-0.057258,0.201572,-0.1687,-0.0193775,0.00442787,-0.000322109,303700
-0.00109162,0.161552,-0.166598,-0.0186628,0.00553276,0.000351439,305134
0.128792,0.108898,-0.15343,-0.0159811,0.00787005,-0.00223135,306554
0.237855,0.0975122,-0.114266,-0.0154791,0.0126468,-0.00224047,307587
0.315907,0.0836262,-0.119347,-0.0148779,0.0149619,-0.00271202,307966
0.195234,0.0872022,-0.124249,-0.0143806,0.0140226,0.00161127,309430
-0.0948786,0.169532,-0.128438,-0.0173958,0.00957947,0.000396406,310867
-0.372742,0.201429,-0.153016,-0.0187974,-0.0026115,0.000420449,311502
-0.7036,0.243962,-0.162562,-0.0206659,-0.00853474,-0.000629058,312282
-0.959662,0.24218,-0.15812,-0.0205727,-0.0138963,0.000365736,313664
-1.00841,0.258489,-0.151019,-0.0223993,-0.0157649,0.000510752,315139
-1.22789,0.263025,-0.172383,-0.0225995,-0.0253937,0.000523959,315471
-1.13098,0.199932,-0.161139,-0.0200795,-0.0245658,-0.00151753,316544
-1.03258,0.166977,-0.159769,-0.0179261,-0.023311,-0.000652304,317989
-1.08475,0.223211,-0.154718,-0.0200174,-0.0238817,0.000636099,319396
-0.816793,0.226324,-0.153524,-0.020154,-0.0121189,0.000622395,319397
-1.04993,0.279946,-0.147107,-0.0219458,-0.0168987,0.00192147,320823
-1.30857,0.297344,-0.147491,-0.0223488,-0.0221176,0.000135633,322267
-1.24043,0.319675,-0.159698,-0.0233298,-0.0191229,0.000138178,323303
-1.42713,0.371114,-0.142178,-0.0258863,-0.02419,0.000402559,323705
-1.39437,0.35257,-0.125624,-0.0251977,-0.0253688,-0.0012363,325149
-1.23036,0.263612,-0.113818,-0.022379,-0.0239267,-0.00330153,326560
-1.17154,0.258783,-0.124416,-0.0221676,-0.0213416,-0.00330608,327231
-1.00363,0.221751,-0.112465,-0.0201472,-0.0193071,-0.00179766,327987
-0.954402,0.261972,-0.102141,-0.0221972,-0.0183414,0.000599629,329434
-1.10123,0.30058,-0.087824,-0.0235338,-0.0218745,0.000620465,330867
-0.831691,0.297256,-0.0787773,-0.0233874,-0.0100448,0.000604873,331165
-0.994844,0.300777,-0.0754108,-0.0233836,-0.0135829,-0.000777756,332284
-1.14114,0.321907,-0.051318,-0.0245812,-0.018023,0.00108329,333721
-0.757677,0.268016,-0.0340398,-0.0222145,-0.00119432,0.00104734,335104
-0.692022,0.241487,-0.0121138,-0.0219208,-0.0015066,-0.00105959,335159
-0.50569,0.126198,-0.00252156,-0.0172945,0.000350028,-0.00287377,336615
-0.290213,0.101118,0.00595566,-0.0153377,0.00345758,-0.00158789,338047
0.0186199,0.17002,0.0209526,-0.0183616,0.0170108,-0.0015854,339029
0.141592,0.234227,0.0331595,-0.0216697,0.0194322,-0.000432273,339453
0.0761273,0.242475,0.031837,-0.0209672,0.017947,0.000229119,340928
-0.056136,0.279328,0.0290003,-0.0220825,0.0154295,-0.00185114,342350
-0.209473,0.32671,-0.0189087,-0.0241652,0.00871162,-0.00182954,342954
-0.347526,0.398073,-0.00119934,-0.02776,0.00506735,-3.49429e-05,343783
-0.302374,0.323765,-0.00100447,-0.0239395,0.00472127,-0.00128216,345219
-0.10977,0.289463,6.8018e-05,-0.0225957,0.00744759,-0.00214304,346650
0.185531,0.257977,-0.0173818,-0.0212144,0.0204159,-0.00216791,346866
0.369241,0.261592,-0.0177677,-0.0223321,0.0234003,-0.00226069,348069
0.462957,0.252432,-0.038798,-0.0212426,0.0259403,-0.00103624,349479
0.701486,0.232786,-0.0539737,-0.020381,0.0364156,-0.00105472,350847
0.601183,0.320274,-0.0695028,-0.0242088,0.0344637,5.29076e-05,350944
0.475352,0.379108,-0.0893318,-0.0260254,0.0325759,-0.000278728,352364
0.342812,0.382494,-0.0987811,-0.0267372,0.0292762,1.38462e-05,353762
0.0626377,0.369004,-0.145253,-0.0261476,0.0169899,2.53098e-05,354786
0.123339,0.338975,-0.149574,-0.0254975,0.0173468,-0.00263387,355203
0.310482,0.253621,-0.160452,-0.0220847,0.0202987,-0.00186429,356665
0.506401,0.266091,-0.169167,-0.0228137,0.0234919,-0.00162014,358093
0.53177,0.292296,-0.182952,-0.0239648,0.0246094,-0.00161418,358644
0.655459,0.286267,-0.201545,-0.0234748,0.0281289,-0.00164935,359543
0.562706,0.304955,-0.227254,-0.0239195,0.026268,-0.000509414,360955
0.485223,0.388157,-0.238234,-0.0279187,0.0257073,-0.000623546,362392
0.505681,0.30813,-0.250207,-0.0244063,0.0266088,-0.00064706,362569
0.378536,0.291878,-0.264137,-0.0238141,0.0234599,0.00276155,363837
0.467449,0.195035,-0.281926,-0.0199209,0.0248671,-0.00273857,365246
0.475298,0.139577,-0.221257,-0.017483,0.0251946,-0.00275452,366604
0.65169,0.103748,-0.224323,-0.0164123,0.0280203,-0.00168607,366668
0.854733,0.0649891,-0.234548,-0.0150012,0.0318966,-0.00204065,368134
0.962789,0.0374234,-0.250287,-0.0130823,0.0353343,-0.00122261,369539
0.690478,0.124487,-0.268425,-0.0169053,0.0233853,-0.00118343,370528
