ax,ay,az,fx,fy,fz,tx,ty,tz,t
1.36954e-11,-1.03187,3.79029e-06,1.27682e-11,-0.962011,3.53367e-06,0.0422311,-9.88601e-10,-0.000269291,0
2.73909e-11,-2.06375,7.58057e-06,-0.196614,-1.8084,0.000863252,0.0820105,-0.00083892,0.00772371,1437
4.10863e-11,-3.09562,1.13709e-05,-0.568277,-2.46906,0.00250203,0.117509,-0.00250328,0.00896369,2868
5.47817e-11,-4.12749,1.51611e-05,-1.07875,-2.93122,0.00489545,0.147558,-0.00497221,0.00884545,4284
6.84771e-11,-5.15936,1.89514e-05,-1.68895,-3.22171,0.00772413,0.171913,-0.00822652,0.0084572,5721
8.21726e-11,-6.19124,2.27417e-05,-2.35849,-3.38624,0.0111505,0.190562,-0.0122706,0.00832662,7177
9.5868e-11,-7.22311,2.6532e-05,-3.04162,-3.47096,0.0153066,0.204543,-0.0170114,0.00872221,8598
1.09563e-10,-8.25498,3.03223e-05,-3.71086,-3.50444,0.019462,0.214573,-0.0224276,0.00870048,10024
-1.23594e-07,-8.25498,3.03223e-05,-4.34768,-2.74585,0.025509,0.184894,-0.0284521,0.0086297,11483
0.128795,-5.71176,0.000563699,-4.34768,-2.74585,0.025509,0.184894,-0.0284521,0.0086297,12362
0.128795,-5.71176,0.000563699,-4.94072,-2.14322,0.0316646,0.158215,-0.0350921,0.0087488,12923
0.128795,-5.71176,0.000563699,-5.48167,-1.66525,0.0377414,0.134641,-0.0422352,0.00836092,14359
0.128795,-5.71176,0.000563699,-5.96526,-1.28708,0.044004,0.114164,-0.0498447,0.0088648,15764
0.257943,-3.94047,0.00127607,-5.96526,-1.28708,0.044004,0.114164,-0.0498447,0.0088648,16308
0.257943,-3.94047,0.00127607,-6.39661,-0.99076,0.0499745,0.0963452,-0.0578028,0.00849175,17208
0.257943,-3.94047,0.00127607,-6.77822,-0.758628,0.0559533,0.0810105,-0.0661283,0.00835343,18616
