ax,ay,az,fx,fy,fz,tx,ty,tz,t
-1.29817,-0.979817,0.0519333,-0.173498,-0.930507,8.93157,0.0840025,-0.731461,-0.147941,59586
-1.29817,-0.979816,0.0519369,-0.159904,-0.939045,9.00427,0.08743,-0.731769,-0.147781,60175
-1.29817,-0.979816,0.0519405,-0.161016,-0.935245,9.07426,0.0908357,-0.732091,-0.148015,61638
-1.29817,-0.979816,0.0519441,-0.160534,-0.933331,9.13929,0.0942744,-0.732419,-0.147457,63083
-1.05022,-0.979867,0.0532188,-0.160534,-0.933331,9.13929,0.0942744,-0.732419,-0.147457,63529
-1.05022,-0.979867,0.0532223,-0.152175,-0.93051,9.20126,0.0977364,-0.732748,-0.147961,64473
-1.05022,-0.979867,0.0532259,-0.142928,-0.942232,9.25869,0.101238,-0.733085,-0.148335,65914
-1.05022,-0.979866,0.0532295,-0.135551,-0.957554,9.31601,0.104792,-0.73343,-0.147956,67343
-0.851634,-0.979902,0.0543436,-0.135551,-0.957554,9.31602,0.104792,-0.73343,-0.147956,67484
-0.851634,-0.979901,0.0543472,-0.146393,-0.957029,9.36908,0.108286,-0.733788,-0.147782,68797
-0.851634,-0.979901,0.0543556,-0.151539,-0.954202,9.41696,0.111813,-0.734147,-0.148285,70211
-0.689288,-0.979391,0.0567974,-0.151539,-0.954201,9.41697,0.111813,-0.734147,-0.148285,71426
-0.689288,-0.979391,0.0568057,-0.167209,-0.95294,9.46182,0.115338,-0.734522,-0.147916,71618
-0.689288,-0.97939,0.0568141,-0.175417,-0.946313,9.50762,0.118848,-0.734897,-0.147962,73052
-0.689288,-0.97939,0.0568224,-0.185418,-0.959374,9.54952,0.122419,-0.735286,-0.14817,74493
-0.55848,-0.980261,0.0587241,-0.185418,-0.959374,9.54952,0.122419,-0.735286,-0.14817,75370
-0.55848,-0.980261,0.0587325,-0.18067,-0.970361,9.59016,0.126008,-0.735673,-0.147926,75922
-0.55848,-0.98026,0.0587408,-0.180289,-0.976399,9.62959,0.129576,-0.73607,-0.147816,77342
-0.55848,-0.98026,0.0587492,-0.180975,-0.973008,9.66228,0.133132,-0.736471,-0.148208,78783
-0.454704,-0.980859,0.0604015,-0.180975,-0.973007,9.66229,0.133132,-0.736471,-0.148208,79305
-0.454704,-0.980859,0.0604155,-0.195242,-0.962875,9.69444,0.136635,-0.736887,-0.147837,80221
-0.454704,-0.98086,0.0604294,-0.213052,-0.954556,9.72451,0.140154,-0.737307,-0.147824,81690
-0.454704,-0.98086,0.0604433,-0.235387,-0.958651,9.75056,0.143688,-0.737742,-0.148083,83068
-0.37026,-0.985238,0.0616237,-0.235387,-0.958651,9.75057,0.143688,-0.737742,-0.148083,83242
-0.37026,-0.985239,0.0616376,-0.254159,-0.964274,9.77796,0.14721,-0.73818,-0.148144,84543
-0.37026,-0.985239,0.0616515,-0.255261,-0.973396,9.80143,0.150748,-0.738619,-0.148145,85944
-0.302244,-0.988249,0.064119,-0.255261,-0.973396,9.80145,0.150748,-0.738619,-0.148145,87178
-0.302244,-0.988249,0.064133,-0.239411,-0.97492,9.82426,0.154259,-0.739058,-0.148424,87400
-0.302244,-0.98825,0.0641469,-0.229003,-0.956156,9.84392,0.157688,-0.739503,-0.148456,88803
-0.302244,-0.98825,0.0641741,-0.228175,-0.948852,9.86032,0.161118,-0.739958,-0.148547,90248
-0.245581,-0.988183,0.0663237,-0.228175,-0.948852,9.86035,0.161118,-0.739958,-0.148547,91125
-0.245581,-0.988183,0.0663509,-0.239466,-0.941566,9.87827,0.164536,-0.740426,-0.148614,91702
-0.245581,-0.988183,0.0663781,-0.25862,-0.940223,9.89716,0.167962,-0.740907,-0.148364,93112
-0.245581,-0.988183,0.0664053,-0.258992,-0.948955,9.91218,0.171399,-0.741386,-0.148403,94534
-0.200345,-0.995316,0.0666543,-0.258992,-0.948955,9.91221,0.171399,-0.741386,-0.148403,95079
-0.200345,-0.995316,0.0666815,-0.245798,-0.951746,9.92717,0.174783,-0.741865,-0.148285,95971
-0.200345,-0.995316,0.0667087,-0.2199,-0.942781,9.93747,0.178124,-0.742338,-0.14829,97437
-0.200345,-0.995316,0.0667358,-0.206478,-0.926095,9.94455,0.181424,-0.742825,-0.148393,98847
-0.163968,-1.00021,0.0666517,-0.206478,-0.926095,9.94458,0.181424,-0.742825,-0.148393,98987
-0.163968,-1.00021,0.0667047,-0.190427,-0.907383,9.9486,0.184654,-0.743313,-0.14838,100273
-0.163968,-1.00021,0.0667576,-0.195185,-0.900287,9.95099,0.187893,-0.743817,-0.148267,101690
-0.135075,-0.996925,0.0666926,-0.195185,-0.900287,9.95103,0.187893,-0.743817,-0.148267,103014
-0.135075,-0.996925,0.0667455,-0.208003,-0.897714,9.95631,0.19113,-0.744334,-0.14867,103164
-0.135075,-0.996925,0.0667985,-0.211175,-0.898363,9.96377,0.194346,-0.744851,-0.148485,104567
-0.135075,-0.996925,0.0668514,-0.19976,-0.905099,9.96619,0.197548,-0.74537,-0.148261,106011
-0.111327,-0.996358,0.0680654,-0.19976,-0.905099,9.96624,0.197548,-0.74537,-0.148261,106996
-0.111327,-0.996358,0.0681183,-0.170194,-0.898883,9.97587,0.200694,-0.745877,-0.148365,107447
-0.111327,-0.996358,0.0681712,-0.144814,-0.893341,9.98084,0.203834,-0.746399,-0.148637,108871
-0.111327,-0.996358,0.0682002,-0.116476,-0.883762,9.98644,0.206915,-0.746913,-0.14823,110301
-0.0922663,-0.99597,0.0672792,-0.116476,-0.883762,9.98647,0.206915,-0.746913,-0.14823,110899
-0.0922663,-0.99597,0.0673082,-0.108377,-0.883549,9.99284,0.210011,-0.747446,-0.1482,111719
-0.0922663,-0.99597,0.0673371,-0.123403,-0.889409,9.99433,0.213055,-0.747995,-0.148094,113152
-0.0922663,-0.99597,0.0673661,-0.150647,-0.896616,10.0045,0.216124,-0.748561,-0.14778,114600
-0.0810151,-0.994179,0.0665557,-0.150647,-0.896616,10.0045,0.216124,-0.748561,-0.14778,114823
-0.0810151,-0.994179,0.0665847,-0.16898,-0.896822,10.0074,0.219104,-0.749127,-0.147735,116027
-0.0810151,-0.994179,0.0666136,-0.159906,-0.898237,10.0109,0.222076,-0.749688,-0.147936,117442
-0.0694117,-0.988355,0.0659982,-0.159906,-0.898237,10.0109,0.222076,-0.749688,-0.147936,118814
-0.0694117,-0.988355,0.0660272,-0.136942,-0.890988,10.0166,0.224986,-0.750239,-0.147926,118885
-0.0694117,-0.988355,0.0660323,-0.114578,-0.890291,10.0193,0.227854,-0.750798,-0.148293,120338
-0.0694117,-0.988355,0.0660373,-0.105785,-0.895814,10.028,0.230764,-0.751365,-0.14817,121789
-0.0600864,-0.984366,0.0660582,-0.105785,-0.895814,10.028,0.230764,-0.751365,-0.14817,122727
-0.0600864,-0.984366,0.0660633,-0.132856,-0.905776,10.0323,0.233624,-0.751958,-0.148085,123210
-0.0600864,-0.984365,0.0660683,-0.179418,-0.919822,10.04,0.236494,-0.75257,-0.147956,124612
-0.0600864,-0.984365,0.0660734,-0.23696,-0.924211,10.0458,0.239296,-0.753198,-0.147804,126049
-0.0523882,-0.984749,0.0660895,-0.23696,-0.924211,10.0458,0.239296,-0.753198,-0.147804,126660
-0.0523882,-0.984749,0.0660946,-0.296965,-0.926408,10.0532,0.242075,-0.753844,-0.148121,127492
-0.0523882,-0.984749,0.0660997,-0.33146,-0.927787,10.0595,0.244804,-0.754482,-0.148286,128925
-0.0523882,-0.984749,0.0660395,-0.334211,-0.932309,10.0663,0.24753,-0.755106,-0.14799,130345
